id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,temps_diff,lat_std,long_std,cluster_DBSCAN
4735237554,69727753@N00,45.777827,4.855935,"selfportrait,france,lyon,olavia,olaviakite",feral,51,21,19,3,2010,164497860.0,0.28328537397143116,1.1231082227708185,75
7389804202,80607214@N03,45.777715,4.855914,,68,8,15,11,4,2012,229619280.0,0.2792831769731034,1.1219235944590458,75
14188196947,58672892@N06,45.777707,4.855903,"lyon,parcdelattedor,hroncendr",parc de la tte dor  lyon,11,10,7,6,2014,297598260.0,0.27899730575890086,1.12130307486711,75
14613308552,125057668@N02,45.77779,4.855938,,panthre de lamour panthera pardus orientalis,53,13,10,2,2011,192808380.0,0.2819632196059666,1.1232774553868148,75
14610746471,125057668@N02,45.77779,4.855938,,otocyon otocyon megalotis megalotis,32,13,10,2,2011,192807120.0,0.2819632196059666,1.1232774553868148,75
14427228178,125057668@N02,45.77779,4.855938,,panthre de lamour panthera pardus orientalis,5,15,10,2,2011,192812700.0,0.2819632196059666,1.1232774553868148,75
14427247359,125057668@N02,45.77779,4.855938,,panthre de lamour panthera pardus orientalis,53,13,10,2,2011,192808380.0,0.2819632196059666,1.1232774553868148,75
14613581625,125057668@N02,45.77779,4.855938,,mangouste fauve cynictis penicillata,31,13,10,2,2011,192807060.0,0.2819632196059666,1.1232774553868148,75
14611317414,125057668@N02,45.77779,4.855938,,ours  lunettes tremarctos ornatus,23,13,10,2,2011,192806580.0,0.2819632196059666,1.1232774553868148,75
14590265046,125057668@N02,45.77779,4.855938,,zbre de hartmann equus hartmannae,34,14,10,11,2011,216398040.0,0.2819632196059666,1.1232774553868148,75
14606076595,125057668@N02,45.77779,4.855938,,eland du cap taurotragus oryx,27,16,13,4,2011,198174420.0,0.2819632196059666,1.1232774553868148,75
14583065196,125057668@N02,45.77779,4.855938,,watusi bos primigenius taurus,5,12,10,11,2011,216389100.0,0.2819632196059666,1.1232774553868148,75
14401385447,125057668@N02,45.77779,4.855938,,tamarin empereur  queue rousse saguinus imperator subgrisescens,52,14,10,2,2011,192811920.0,0.2819632196059666,1.1232774553868148,75
14608865643,125057668@N02,45.77779,4.855938,,gibbon  favoris blancs du nord nomascus leucogenys,4,15,10,2,2011,192812640.0,0.2819632196059666,1.1232774553868148,75
14585983673,125057668@N02,45.77779,4.855938,,plican blanc pelecanus onocrotalus,43,14,10,2,2011,192811380.0,0.2819632196059666,1.1232774553868148,75
