id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,temps_diff,lat_std,long_std,cluster_kmeans,cluster_DBSCAN
22800617400,137829153@N06,45.758571,4.83437,"street,man,statue,performance,flux",lhommestatue,22,16,11,11,2015,0.4651262080853153,-0.4048066385178486,-0.09339223171155492,0,291
25938584112,85598845@N00,45.758496,4.834413,"france,canon,lyon,cinemas,nightshoot,nigth,nit,pathe,2016,cinemes,760d,eos760d",201613 pathe,3,21,23,3,2016,0.5959587422845987,-0.40748668115071174,-0.09096656421596064,0,291
26356952772,131983127@N08,45.758608,4.834349,,img9197,7,22,15,4,2016,0.6185944262219557,-0.403484484152384,-0.09457686002337776,0,291
26319647126,131983127@N08,45.758608,4.834349,,img8829,50,19,7,4,2016,0.6106428782573411,-0.403484484152384,-0.09457686002337776,0,291
26279340281,131983127@N08,45.758608,4.834349,,img9175,43,21,7,4,2016,0.61071995854558,-0.403484484152384,-0.09457686002337776,0,291
25742802053,131983127@N08,45.758608,4.834349,,img9167,38,21,7,4,2016,0.610716547913357,-0.403484484152384,-0.09457686002337776,0,291
26319598766,131983127@N08,45.758608,4.834349,,img9164,38,21,7,4,2016,0.610716547913357,-0.403484484152384,-0.09457686002337776,0,291
26345551245,131983127@N08,45.758608,4.834349,,img9144,31,21,7,4,2016,0.610711773028245,-0.403484484152384,-0.09457686002337776,0,291
26253139352,131983127@N08,45.758608,4.834349,,img9134,30,21,7,4,2016,0.6107110909018003,-0.403484484152384,-0.09457686002337776,0,291
25742762523,131983127@N08,45.758608,4.834349,,img9133,30,21,7,4,2016,0.6107110909018003,-0.403484484152384,-0.09457686002337776,0,291
26253115582,131983127@N08,45.758608,4.834349,,img9116,29,21,7,4,2016,0.6107104087753558,-0.403484484152384,-0.09457686002337776,0,291
26319540066,131983127@N08,45.758608,4.834349,,img9115,25,21,7,4,2016,0.6107076802695773,-0.403484484152384,-0.09457686002337776,0,291
26253093062,131983127@N08,45.758608,4.834349,,img9112,25,21,7,4,2016,0.6107076802695773,-0.403484484152384,-0.09457686002337776,0,291
26319517576,131983127@N08,45.758608,4.834349,,img9108,22,21,7,4,2016,0.6107056338902436,-0.403484484152384,-0.09457686002337776,0,291
25742702193,131983127@N08,45.758608,4.834349,,img9102,21,21,7,4,2016,0.610704951763799,-0.403484484152384,-0.09457686002337776,0,291
26319499756,131983127@N08,45.758608,4.834349,,img9086,19,21,7,4,2016,0.6107035875109098,-0.403484484152384,-0.09457686002337776,0,291
25740580534,131983127@N08,45.758608,4.834349,,img9083,19,21,7,4,2016,0.6107035875109098,-0.403484484152384,-0.09457686002337776,0,291
25742672433,131983127@N08,45.758608,4.834349,,img9082,19,21,7,4,2016,0.6107035875109098,-0.403484484152384,-0.09457686002337776,0,291
26253032822,131983127@N08,45.758608,4.834349,,img9076,19,21,7,4,2016,0.6107035875109098,-0.403484484152384,-0.09457686002337776,0,291
26345421365,131983127@N08,45.758608,4.834349,,img9068,18,21,7,4,2016,0.6107029053844653,-0.403484484152384,-0.09457686002337776,0,291
26345413805,131983127@N08,45.758608,4.834349,,img9052,18,21,7,4,2016,0.6107029053844653,-0.403484484152384,-0.09457686002337776,0,291
25742631733,131983127@N08,45.758608,4.834349,,img9044,6,21,7,4,2016,0.6106947198671301,-0.403484484152384,-0.09457686002337776,0,291
25742624043,131983127@N08,45.758608,4.834349,,img9035,5,21,7,4,2016,0.6106940377406855,-0.403484484152384,-0.09457686002337776,0,291
26252983992,131983127@N08,45.758608,4.834349,,img9030,4,21,7,4,2016,0.6106933556142409,-0.403484484152384,-0.09457686002337776,0,291
26279136971,131983127@N08,45.758608,4.834349,,img9028,4,21,7,4,2016,0.6106933556142409,-0.403484484152384,-0.09457686002337776,0,291
26252967092,131983127@N08,45.758608,4.834349,,img9018,3,21,7,4,2016,0.6106926734877963,-0.403484484152384,-0.09457686002337776,0,291
26279116491,131983127@N08,45.758608,4.834349,,img9015,1,21,7,4,2016,0.6106913092349071,-0.403484484152384,-0.09457686002337776,0,291
26345329515,131983127@N08,45.758608,4.834349,,img9005,57,20,7,4,2016,0.6106885807291288,-0.403484484152384,-0.09457686002337776,0,291
26345319415,131983127@N08,45.758608,4.834349,,img9001,57,20,7,4,2016,0.6106885807291288,-0.403484484152384,-0.09457686002337776,0,291
25740438774,131983127@N08,45.758608,4.834349,,img8999,57,20,7,4,2016,0.6106885807291288,-0.403484484152384,-0.09457686002337776,0,291
25740428824,131983127@N08,45.758608,4.834349,,img8994,50,20,7,4,2016,0.6106838058440166,-0.403484484152384,-0.09457686002337776,0,291
26345288475,131983127@N08,45.758608,4.834349,,img8989,49,20,7,4,2016,0.610683123717572,-0.403484484152384,-0.09457686002337776,0,291
26319319126,131983127@N08,45.758608,4.834349,,img8983,48,20,7,4,2016,0.6106824415911274,-0.403484484152384,-0.09457686002337776,0,291
25740398064,131983127@N08,45.758608,4.834349,,img8981,48,20,7,4,2016,0.6106824415911274,-0.403484484152384,-0.09457686002337776,0,291
26345259145,131983127@N08,45.758608,4.834349,,img8968,45,20,7,4,2016,0.6106803952117936,-0.403484484152384,-0.09457686002337776,0,291
26072376460,131983127@N08,45.758608,4.834349,,img8963,45,20,7,4,2016,0.6106803952117936,-0.403484484152384,-0.09457686002337776,0,291
26279003281,131983127@N08,45.758608,4.834349,,img8958,44,20,7,4,2016,0.6106797130853491,-0.403484484152384,-0.09457686002337776,0,291
26072355330,131983127@N08,45.758608,4.834349,,img8953,43,20,7,4,2016,0.6106790309589045,-0.403484484152384,-0.09457686002337776,0,291
25740347194,131983127@N08,45.758608,4.834349,,img8952,42,20,7,4,2016,0.6106783488324599,-0.403484484152384,-0.09457686002337776,0,291
25742441273,131983127@N08,45.758608,4.834349,,img8945,39,20,7,4,2016,0.6106763024531261,-0.403484484152384,-0.09457686002337776,0,291
26278964731,131983127@N08,45.758608,4.834349,,img8942,39,20,7,4,2016,0.6106763024531261,-0.403484484152384,-0.09457686002337776,0,291
25740321824,131983127@N08,45.758608,4.834349,,img8920,37,20,7,4,2016,0.6106749382002369,-0.403484484152384,-0.09457686002337776,0,291
25740311284,131983127@N08,45.758608,4.834349,,img8918,37,20,7,4,2016,0.6106749382002369,-0.403484484152384,-0.09457686002337776,0,291
26319213766,131983127@N08,45.758608,4.834349,,img8916,35,20,7,4,2016,0.6106735739473478,-0.403484484152384,-0.09457686002337776,0,291
26319207196,131983127@N08,45.758608,4.834349,,img8915,34,20,7,4,2016,0.6106728918209031,-0.403484484152384,-0.09457686002337776,0,291
26278921481,131983127@N08,45.758608,4.834349,,img8908,34,20,7,4,2016,0.6106728918209031,-0.403484484152384,-0.09457686002337776,0,291
25742378023,131983127@N08,45.758608,4.834349,,img8905,33,20,7,4,2016,0.6106722096944586,-0.403484484152384,-0.09457686002337776,0,291
25742365663,131983127@N08,45.758608,4.834349,,img8900,33,20,7,4,2016,0.6106722096944586,-0.403484484152384,-0.09457686002337776,0,291
26319170526,131983127@N08,45.758608,4.834349,,img8896,31,20,7,4,2016,0.6106708454415694,-0.403484484152384,-0.09457686002337776,0,291
25740244754,131983127@N08,45.758608,4.834349,,img8892,31,20,7,4,2016,0.6106708454415694,-0.403484484152384,-0.09457686002337776,0,291
26345107235,131983127@N08,45.758608,4.834349,,img8890,31,20,7,4,2016,0.6106708454415694,-0.403484484152384,-0.09457686002337776,0,291
26278859351,131983127@N08,45.758608,4.834349,,img8886,31,20,7,4,2016,0.6106708454415694,-0.403484484152384,-0.09457686002337776,0,291
26072212220,131983127@N08,45.758608,4.834349,,img8881,28,20,7,4,2016,0.6106687990622356,-0.403484484152384,-0.09457686002337776,0,291
25740205744,131983127@N08,45.758608,4.834349,,img8879,28,20,7,4,2016,0.6106687990622356,-0.403484484152384,-0.09457686002337776,0,291
25742281423,131983127@N08,45.758608,4.834349,,img8876,28,20,7,4,2016,0.6106687990622356,-0.403484484152384,-0.09457686002337776,0,291
26319081266,131983127@N08,45.758608,4.834349,,img8875,24,20,7,4,2016,0.6106660705564573,-0.403484484152384,-0.09457686002337776,0,291
26278791991,131983127@N08,45.758608,4.834349,,img8868,24,20,7,4,2016,0.6106660705564573,-0.403484484152384,-0.09457686002337776,0,291
