id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,lat_rad,long_rad,cluster dbscan,cluster_DBSCAN,cluster_kmeans
10205882126,51492218@N00,45.780936,4.872288,,ldoll 4 ,44,12,6,10,2013,0.7990280678448027,0.08503746770540949,116,155,3
10205771744,51492218@N00,45.78095,4.872336,,ldoll 4 ,44,12,6,10,2013,0.799028312190898,0.08503830546345044,116,155,3
10205767704,51492218@N00,45.780972,4.87235,,ldoll 4 ,45,12,6,10,2013,0.7990286961633334,0.08503854980954571,116,155,3
10205971433,51492218@N00,45.780891,4.872286,,ldoll 4 ,45,12,6,10,2013,0.7990272824466392,0.08503743279882443,116,155,3
10205863785,51492218@N00,45.780952,4.872319,,ldoll 4 ,45,12,6,10,2013,0.799028347097483,0.08503800875747759,116,155,3
10205863466,51492218@N00,45.78095,4.872305,,ldoll 4 ,46,12,6,10,2013,0.799028312190898,0.08503776441138232,116,155,3
10205859296,51492218@N00,45.780905,4.872311,,ldoll 4 ,46,12,6,10,2013,0.7990275267927346,0.08503786913113744,116,155,3
10205852725,51492218@N00,45.780919,4.872305,,ldoll 4 ,47,12,6,10,2013,0.7990277711388298,0.08503776441138232,116,155,3
10205852776,51492218@N00,45.780961,4.872252,,ldoll 4 ,47,12,6,10,2013,0.7990285041771157,0.08503683938687875,116,155,3
10205950433,51492218@N00,45.780911,4.872311,,ldoll 4 ,47,12,6,10,2013,0.7990276315124898,0.08503786913113744,116,155,3
10205740394,51492218@N00,45.780911,4.872316,,ldoll 4 ,48,12,6,10,2013,0.7990276315124898,0.08503795639760003,116,155,3
10205944963,51492218@N00,45.780944,4.8723,,ldoll 4 ,48,12,6,10,2013,0.7990282074711429,0.08503767714491972,116,155,3
10205836355,51492218@N00,45.780944,4.872255,,ldoll 4 ,48,12,6,10,2013,0.7990282074711429,0.08503689174675633,116,155,3
10205837076,51492218@N00,45.78095,4.872275,,ldoll 4 ,49,12,6,10,2013,0.799028312190898,0.08503724081260672,116,155,3
10205726704,51492218@N00,45.780861,4.872219,,ldoll 4 ,50,12,6,10,2013,0.7990267588478638,0.08503626342822561,116,155,3
10205828916,51492218@N00,45.78093,4.872275,,ldoll 4 ,51,12,6,10,2013,0.7990279631250475,0.08503724081260672,116,155,3
10205719954,51492218@N00,45.78093,4.872275,,ldoll 4 ,51,12,6,10,2013,0.7990279631250475,0.08503724081260672,116,155,3
10205822976,51492218@N00,45.780925,4.872255,,ldoll 4 ,54,12,6,10,2013,0.799027875858585,0.08503689174675633,116,155,3
