id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,lat_rad,long_rad,cluster dbscan,cluster_DBSCAN,cluster_kmeans
5280067698,54658172@N05,45.725184,4.828931,"2010,muaythai,gerland,weighins,18dcembre,fabricetiozzo,boxinglyon,lyonboxing,lanuitdeschallenges9,boxingn,yohanlidon,adilabbas,abdallahmabel,naruepolfairtex,nabilelouissi,palaisdessportsdegerland,fatihmeric,nuitdeschallenge,azizaoubaita,acadmielyonnaisedeboxe,lyonboxe,boxelyon",,20,23,18,12,2010,0.7980550118802309,0.0842807453016223,279,90,4
5280649454,54658172@N05,45.725184,4.828931,"2010,gerland,18dcembre,fabricetiozzo,boxinglyon,lyonboxing,fatihmeric,nuitdeschallenge,azizaoubaita,acadmielyonnaisedeboxe,lyonboxe,boxelyon",round 4,36,20,18,12,2010,0.7980550118802309,0.0842807453016223,279,90,4
5279945439,54658172@N05,45.725184,4.828931,"2010,gerland,18dcembre,fabricetiozzo,boxinglyon,lyonboxing,fatihmeric,nuitdeschallenge,azizaoubaita,acadmielyonnaisedeboxe,lyonboxe,boxelyon",hug,23,21,18,12,2010,0.7980550118802309,0.0842807453016223,279,90,4
5280531232,54658172@N05,45.725184,4.828931,"2010,gerland,18dcembre,fabricetiozzo,boxinglyon,lyonboxing,fatihmeric,nuitdeschallenge,azizaoubaita,acadmielyonnaisedeboxe,lyonboxe,boxelyon",,27,22,18,12,2010,0.7980550118802309,0.0842807453016223,279,90,4
5280530916,54658172@N05,45.725184,4.828931,"2010,gerland,18dcembre,fabricetiozzo,boxinglyon,lyonboxing,fatihmeric,nuitdeschallenge,azizaoubaita,acadmielyonnaisedeboxe,lyonboxe,boxelyon",,26,22,18,12,2010,0.7980550118802309,0.0842807453016223,279,90,4
5279900525,54658172@N05,45.725184,4.828931,"2010,gerland,18dcembre,fabricetiozzo,boxinglyon,lyonboxing,fatihmeric,nuitdeschallenge,azizaoubaita,acadmielyonnaisedeboxe,lyonboxe,boxelyon",,22,23,18,12,2010,0.7980550118802309,0.0842807453016223,279,90,4
5279883251,54658172@N05,45.725184,4.828931,"2010,gerland,18dcembre,fabricetiozzo,boxinglyon,lyonboxing,fatihmeric,nuitdeschallenge,azizaoubaita,acadmielyonnaisedeboxe,lyonboxe,boxelyon",,42,0,19,12,2010,0.7980550118802309,0.0842807453016223,279,90,4
5280457722,54658172@N05,45.725184,4.828931,"2010,gerland,18dcembre,fabricetiozzo,boxinglyon,lyonboxing,fatihmeric,nuitdeschallenge,azizaoubaita,acadmielyonnaisedeboxe,lyonboxe,boxelyon",,49,0,19,12,2010,0.7980550118802309,0.0842807453016223,279,90,4
5280446682,54658172@N05,45.725184,4.828931,"2010,gerland,18dcembre,fabricetiozzo,boxinglyon,lyonboxing,fatihmeric,nuitdeschallenge,azizaoubaita,acadmielyonnaisedeboxe,lyonboxe,boxelyon",,53,0,19,12,2010,0.7980550118802309,0.0842807453016223,279,90,4
5280427928,54658172@N05,45.725184,4.828931,"2010,gerland,18dcembre,fabricetiozzo,boxinglyon,lyonboxing,fatihmeric,nuitdeschallenge,azizaoubaita,acadmielyonnaisedeboxe,lyonboxe,boxelyon",,20,23,18,12,2010,0.7980550118802309,0.0842807453016223,279,90,4
5279813033,54658172@N05,45.725184,4.828931,"2010,gerland,18dcembre,fabricetiozzo,boxinglyon,lyonboxing,fatihmeric,nuitdeschallenge,azizaoubaita,acadmielyonnaisedeboxe,lyonboxe,boxelyon",sweat,2,22,18,12,2010,0.7980550118802309,0.0842807453016223,279,90,4
5280073596,54658172@N05,45.725184,4.828931,"2010,muaythai,gerland,weighins,18dcembre,fabricetiozzo,boxinglyon,lyonboxing,lanuitdeschallenges9,boxingn,yohanlidon,adilabbas,abdallahmabel,naruepolfairtex,nabilelouissi,palaisdessportsdegerland,fatihmeric,nuitdeschallenge,azizaoubaita,acadmielyonnaisedeboxe,lyonboxe,boxelyon",,55,0,19,12,2010,0.7980550118802309,0.0842807453016223,279,90,4
5279468079,54658172@N05,45.725184,4.828931,"2010,muaythai,gerland,weighins,18dcembre,fabricetiozzo,boxinglyon,lyonboxing,lanuitdeschallenges9,boxingn,yohanlidon,adilabbas,abdallahmabel,naruepolfairtex,nabilelouissi,palaisdessportsdegerland,fatihmeric,nuitdeschallenge,azizaoubaita,acadmielyonnaisedeboxe,lyonboxe,boxelyon",,51,0,19,12,2010,0.7980550118802309,0.0842807453016223,279,90,4
