id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,temps_diff,lat_std,long_std,cluster_DBSCAN
26219624337,33034942@N04,45.758982,4.82171,"2017,69,8,8decembre,antiquaille,decembre,fete,fetedeslumieres,lumiere,lumieres,lyon,france",phm5142a,14,21,7,12,2017,1.208897783728513,-0.39012000489025617,-0.8075538711155102,323
40196672585,33034942@N04,45.758982,4.82171,"2017,69,8,8decembre,antiquaille,decembre,fete,fetedeslumieres,lumiere,lumieres,lyon,france",phm5141a,14,21,7,12,2017,1.208897783728513,-0.39012000489025617,-0.8075538711155102,323
40196672395,33034942@N04,45.758982,4.82171,"2017,69,8,8decembre,antiquaille,decembre,fete,fetedeslumieres,lumiere,lumieres,lyon,france",phm5153a,16,21,7,12,2017,1.2088991479814022,-0.39012000489025617,-0.8075538711155102,323
26219624247,33034942@N04,45.758982,4.82171,"2017,69,8,8decembre,antiquaille,decembre,fete,fetedeslumieres,lumiere,lumieres,lyon,france",phm5149a,15,21,7,12,2017,1.2088984658549577,-0.39012000489025617,-0.8075538711155102,323
40196672475,33034942@N04,45.758982,4.82171,"2017,69,8,8decembre,antiquaille,decembre,fete,fetedeslumieres,lumiere,lumieres,lyon,france",phm5144a,14,21,7,12,2017,1.208897783728513,-0.39012000489025617,-0.8075538711155102,323
26219623987,33034942@N04,45.758982,4.82171,"2017,69,8,8decembre,antiquaille,decembre,fete,fetedeslumieres,lumiere,lumieres,lyon,france",phm5173,21,21,7,12,2017,1.2089025586136253,-0.39012000489025617,-0.8075538711155102,323
26219623877,33034942@N04,45.758982,4.82171,"2017,69,8,8decembre,antiquaille,decembre,fete,fetedeslumieres,lumiere,lumieres,lyon,france",phm5180a,22,21,7,12,2017,1.2089032407400697,-0.39012000489025617,-0.8075538711155102,323
40196672255,33034942@N04,45.758982,4.82171,"2017,69,8,8decembre,antiquaille,decembre,fete,fetedeslumieres,lumiere,lumieres,lyon,france",phm5178a,21,21,7,12,2017,1.2089025586136253,-0.39012000489025617,-0.8075538711155102,323
40196672215,33034942@N04,45.758982,4.82171,"2017,69,8,8decembre,antiquaille,decembre,fete,fetedeslumieres,lumiere,lumieres,lyon,france",phm5188a,23,21,7,12,2017,1.2089039228665144,-0.39012000489025617,-0.8075538711155102,323
26219624427,33034942@N04,45.758982,4.82171,"2017,69,8,8decembre,antiquaille,decembre,fete,fetedeslumieres,lumiere,lumieres,lyon,france",phm5139a,14,21,7,12,2017,1.208897783728513,-0.39012000489025617,-0.8075538711155102,323
26219624117,33034942@N04,45.758982,4.82171,"2017,69,8,8decembre,antiquaille,decembre,fete,fetedeslumieres,lumiere,lumieres,lyon,france",phm5165a,19,21,7,12,2017,1.208901194360736,-0.39012000489025617,-0.8075538711155102,323
41091059501,33034942@N04,45.758982,4.82171,"2017,69,8,8decembre,antiquaille,decembre,fete,fetedeslumieres,lumiere,lumieres,lyon,france",phm5171a,21,21,7,12,2017,1.2089025586136253,-0.39012000489025617,-0.8075538711155102,323
40196672135,33034942@N04,45.758982,4.82171,"2017,69,8,8decembre,antiquaille,decembre,fete,fetedeslumieres,lumiere,lumieres,lyon",phm5200,33,11,29,3,2018,1.3185148212480808,-0.39012000489025617,-0.8075538711155102,323
