id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,temps_diff,lat_std,long_std,cluster_DBSCAN
8437005081,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,4,4,2,2,2013,255240240.0,-0.2555818647251977,-0.0919819599117873,233
8437004853,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,4,4,2,2,2013,255240240.0,-0.2555818647251977,-0.0919819599117873,233
8438088738,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,4,4,2,2,2013,255240240.0,-0.2555818647251977,-0.0919819599117873,233
8438088600,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,4,4,2,2,2013,255240240.0,-0.2555818647251977,-0.0919819599117873,233
8438088446,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,4,4,2,2,2013,255240240.0,-0.2555818647251977,-0.0919819599117873,233
8437004309,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,4,4,2,2,2013,255240240.0,-0.2555818647251977,-0.0919819599117873,233
8438088192,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,24,14,28,1,2013,254845440.0,-0.2555818647251977,-0.0919819599117873,233
8438087938,92797749@N05,45.762747,4.834395,"leparadis,flickriosappfilternofilter,uploadedbyflickrmobile",one life ,3,4,2,2,2013,255240180.0,-0.2555818647251977,-0.0919819599117873,233
8437003675,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,3,4,2,2,2013,255240180.0,-0.2555818647251977,-0.0919819599117873,233
8437003325,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,3,19,25,1,2013,254602980.0,-0.2555818647251977,-0.0919819599117873,233
8438087048,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,3,4,2,2,2013,255240180.0,-0.2555818647251977,-0.0919819599117873,233
8437002835,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,3,4,2,2,2013,255240180.0,-0.2555818647251977,-0.0919819599117873,233
8438086138,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,2,4,2,2,2013,255240120.0,-0.2555818647251977,-0.0919819599117873,233
8437001781,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,2,4,2,2,2013,255240120.0,-0.2555818647251977,-0.0919819599117873,233
8438085172,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,14,20,24,12,2012,251842440.0,-0.2555818647251977,-0.0919819599117873,233
8437000711,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,1,4,2,2,2013,255240060.0,-0.2555818647251977,-0.0919819599117873,233
8436999873,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,58,14,19,12,2012,251391480.0,-0.2555818647251977,-0.0919819599117873,233
8436998897,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,24,11,10,12,2012,250601040.0,-0.2555818647251977,-0.0919819599117873,233
8438082096,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,0,4,2,2,2013,255240000.0,-0.2555818647251977,-0.0919819599117873,233
8438079880,92797749@N05,45.762747,4.834395,"leparadis,uploadedbyflickrmobile,flickriosappfilternofilter",one life ,58,3,2,2,2013,255239880.0,-0.2555818647251977,-0.0919819599117873,233
