id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,temps_diff,lat_std,long_std,cluster_DBSCAN
4131504937,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",22,22,23,11,2009,-1.6749772991791492,-1.4510595484512094,-0.6126543083871845,122
4132277348,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",30,12,24,11,2009,-1.6743988559541347,-1.4510595484512094,-0.6126543083871845,122
4131512641,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",23,22,23,11,2009,-1.6749766170527047,-1.4510595484512094,-0.6126543083871845,122
4132272688,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",23,22,23,11,2009,-1.6749766170527047,-1.4510595484512094,-0.6126543083871845,122
4132270430,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",23,22,23,11,2009,-1.6749766170527047,-1.4510595484512094,-0.6126543083871845,122
4131503049,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",22,22,23,11,2009,-1.6749772991791492,-1.4510595484512094,-0.6126543083871845,122
4131501469,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",22,22,23,11,2009,-1.6749772991791492,-1.4510595484512094,-0.6126543083871845,122
4132198056,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",16,22,23,11,2009,-1.6749813919378167,-1.4510595484512094,-0.6126543083871845,122
4131499343,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",22,22,23,11,2009,-1.6749772991791492,-1.4510595484512094,-0.6126543083871845,122
4131497269,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",21,22,23,11,2009,-1.6749779813055938,-1.4510595484512094,-0.6126543083871845,122
4131495033,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",21,22,23,11,2009,-1.6749779813055938,-1.4510595484512094,-0.6126543083871845,122
4131493091,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",21,22,23,11,2009,-1.6749779813055938,-1.4510595484512094,-0.6126543083871845,122
4131492261,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",21,22,23,11,2009,-1.6749779813055938,-1.4510595484512094,-0.6126543083871845,122
4131490063,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",21,22,23,11,2009,-1.6749779813055938,-1.4510595484512094,-0.6126543083871845,122
4131487761,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",21,22,23,11,2009,-1.6749779813055938,-1.4510595484512094,-0.6126543083871845,122
4132247882,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",21,22,23,11,2009,-1.6749779813055938,-1.4510595484512094,-0.6126543083871845,122
4132244920,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",20,22,23,11,2009,-1.6749786634320385,-1.4510595484512094,-0.6126543083871845,122
4131479505,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",19,22,23,11,2009,-1.674979345558483,-1.4510595484512094,-0.6126543083871845,122
4132239580,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",19,22,23,11,2009,-1.674979345558483,-1.4510595484512094,-0.6126543083871845,122
4131474207,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",19,22,23,11,2009,-1.674979345558483,-1.4510595484512094,-0.6126543083871845,122
4132234794,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",19,22,23,11,2009,-1.674979345558483,-1.4510595484512094,-0.6126543083871845,122
4131469119,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",19,22,23,11,2009,-1.674979345558483,-1.4510595484512094,-0.6126543083871845,122
4132229522,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",19,22,23,11,2009,-1.674979345558483,-1.4510595484512094,-0.6126543083871845,122
4131464191,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",19,22,23,11,2009,-1.674979345558483,-1.4510595484512094,-0.6126543083871845,122
4132224776,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",19,22,23,11,2009,-1.674979345558483,-1.4510595484512094,-0.6126543083871845,122
4131459451,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",18,22,23,11,2009,-1.6749800276849276,-1.4510595484512094,-0.6126543083871845,122
4132220428,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",18,22,23,11,2009,-1.6749800276849276,-1.4510595484512094,-0.6126543083871845,122
4131455339,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",18,22,23,11,2009,-1.6749800276849276,-1.4510595484512094,-0.6126543083871845,122
4131453715,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",18,22,23,11,2009,-1.6749800276849276,-1.4510595484512094,-0.6126543083871845,122
4132214648,35897260@N00,45.729292,4.825165,"music,concert,lyon,live,depechemode,davegahan,martingore,halletonygarnier,touroftheuniverse,dm20091123,dmtotu20091123,cilou101","depeche mode, lyon, halle tony garnier 231109",17,22,23,11,2009,-1.6749807098113723,-1.4510595484512094,-0.6126543083871845,122
