id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,lat_rad,long_rad,cluster dbscan,cluster_DBSCAN,cluster_kmeans
16238049611,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0872,46,12,13,12,2014,0.7979810622798239,0.08585545116594166,747,168,2
16238049421,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0873,47,12,13,12,2014,0.7979810622798239,0.08585545116594166,747,168,2
16238049161,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0881,50,12,13,12,2014,0.7979810622798239,0.08585545116594166,747,168,2
16052514390,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0882,50,12,13,12,2014,0.7979810622798239,0.08585545116594166,747,168,2
16054054327,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0899,59,12,13,12,2014,0.7979810622798239,0.08585545116594166,747,168,2
16053779429,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0906,1,13,13,12,2014,0.7979810622798239,0.08585545116594166,747,168,2
15620037933,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0908,1,13,13,12,2014,0.7979810622798239,0.08585545116594166,747,168,2
16052513290,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0918,12,13,13,12,2014,0.7979810622798239,0.08585545116594166,747,168,2
16239073872,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0921,14,13,13,12,2014,0.7979810622798239,0.08585545116594166,747,168,2
16239073712,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0923,15,13,13,12,2014,0.7979810622798239,0.08585545116594166,747,168,2
