id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,temps_diff,lat_std,long_std,cluster_kmeans,cluster_DBSCAN
18611328664,133755247@N06,45.765605,4.849185,,img20150626172736,27,17,26,6,2015,0.32961837923479503,-0.1534543734654961,0.7423348368327098,3,285
18613243723,133755247@N06,45.765605,4.849185,,img20150626172828,28,17,26,6,2015,0.32961906136123964,-0.1534543734654961,0.7423348368327098,3,285
19154523946,133755247@N06,45.765605,4.849185,,unicef divers 2,26,10,26,6,2015,0.32933120400162164,-0.1534543734654961,0.7423348368327098,3,285
19154524866,133755247@N06,45.765605,4.849185,,unicef divers 1,26,10,26,6,2015,0.32933120400162164,-0.1534543734654961,0.7423348368327098,3,285
19154516086,133755247@N06,45.765605,4.849185,,unicef divers 3,26,10,26,6,2015,0.32933120400162164,-0.1534543734654961,0.7423348368327098,3,285
18560106063,133755247@N06,45.765605,4.849185,,unicef divers 42,34,19,6,12,2013,-0.2272375901876144,-0.1534543734654961,0.7423348368327098,3,285
18993083638,133755247@N06,45.765605,4.849185,,unicef divers 1,57,10,17,11,2014,0.11227243019429134,-0.1534543734654961,0.7423348368327098,3,285
18992978880,133755247@N06,45.765605,4.849185,,unicef divers 2,32,8,18,11,2014,0.11315578394003861,-0.1534543734654961,0.7423348368327098,3,285
18994510559,133755247@N06,45.765605,4.849185,,unicef divers 3,31,8,18,11,2014,0.11315510181359402,-0.1534543734654961,0.7423348368327098,3,285
18558128764,133755247@N06,45.765605,4.849185,,unicef divers 5,36,8,18,11,2014,0.11315851244581698,-0.1534543734654961,0.7423348368327098,3,285
19184233151,133755247@N06,45.765605,4.849185,,unicef divers 7,57,17,18,11,2014,0.11354118538123337,-0.1534543734654961,0.7423348368327098,3,285
19184233251,133755247@N06,45.765605,4.849185,,unicef divers 6,42,16,18,11,2014,0.11349002589788894,-0.1534543734654961,0.7423348368327098,3,285
18993080828,133755247@N06,45.765605,4.849185,,unicef divers 36,33,0,28,11,2014,0.1226516661752106,-0.1534543734654961,0.7423348368327098,3,285
19184232841,133755247@N06,45.765605,4.849185,,unicef divers 10,50,15,21,12,2014,0.14586920396980504,-0.1534543734654961,0.7423348368327098,3,285
18558126894,133755247@N06,45.765605,4.849185,,unicef divers 12,21,17,7,1,2015,0.16262973283988702,-0.1534543734654961,0.7423348368327098,3,285
19180648275,133755247@N06,45.765605,4.849185,,unicef divers 9,16,12,28,11,2014,0.12313120106575913,-0.1534543734654961,0.7423348368327098,3,285
18992976730,133755247@N06,45.765605,4.849185,,unicef divers 15,5,13,15,1,2015,0.17031320511177678,-0.1534543734654961,0.7423348368327098,3,285
19154512736,133755247@N06,45.765605,4.849185,,unicef divers 13,41,12,8,1,2015,0.16342099951561428,-0.1534543734654961,0.7423348368327098,3,285
18994508439,133755247@N06,45.765605,4.849185,,unicef divers 34,38,22,27,11,2014,0.12257322163408248,-0.1534543734654961,0.7423348368327098,3,285
18560043953,133755247@N06,45.765605,4.849185,,unicef divers 40,10,16,20,11,2013,-0.24309293726572215,-0.1534543734654961,0.7423348368327098,3,285
18560043673,133755247@N06,45.765605,4.849185,,unicef divers 43,53,13,25,5,2011,-1.1370448815826246,-0.1534543734654961,0.7423348368327098,3,285
18993079408,133755247@N06,45.765605,4.849185,,unicef divers 41,2,19,6,12,2013,-0.22725941823384135,-0.1534543734654961,0.7423348368327098,3,285
19174863152,133755247@N06,45.765605,4.849185,,unicef divers 48,1,17,9,11,2012,-0.6123886909772034,-0.1534543734654961,0.7423348368327098,3,285
18992975720,133755247@N06,45.765605,4.849185,,unicef divers 46,26,14,15,1,2012,-0.9061907825598559,-0.1534543734654961,0.7423348368327098,3,285
19174863062,133755247@N06,45.765605,4.849185,,unicef divers 49,42,17,26,10,2013,-0.2675867336381491,-0.1534543734654961,0.7423348368327098,3,285
19174863002,133755247@N06,45.765605,4.849185,,unicef divers 50,24,10,13,6,2014,-0.04196522657184937,-0.1534543734654961,0.7423348368327098,3,285
18994507129,133755247@N06,45.765605,4.849185,,unicef divers 52,53,16,15,11,2014,0.11055074304813992,-0.1534543734654961,0.7423348368327098,3,285
19180646145,133755247@N06,45.765605,4.849185,,unicef divers 51,42,17,15,11,2014,0.11058416724392495,-0.1534543734654961,0.7423348368327098,3,285
19184230911,133755247@N06,45.765605,4.849185,,unicef divers 53,42,17,15,11,2014,0.11058416724392495,-0.1534543734654961,0.7423348368327098,3,285
18558125084,133755247@N06,45.765605,4.849185,,unicef divers 54,41,17,15,11,2014,0.11058348511748035,-0.1534543734654961,0.7423348368327098,3,285
19180645875,133755247@N06,45.765605,4.849185,,unicef divers 1,23,18,26,6,2015,0.32965657831569223,-0.1534543734654961,0.7423348368327098,3,285
18992973360,133755247@N06,45.765605,4.849185,,unicef divers 2,23,18,26,6,2015,0.32965657831569223,-0.1534543734654961,0.7423348368327098,3,285
19154501086,133755247@N06,45.765605,4.849185,,unicef divers 4,33,8,18,11,2014,0.1131564660664832,-0.1534543734654961,0.7423348368327098,3,285
18993068378,133755247@N06,45.765605,4.849185,,unicef divers 8,38,18,23,11,2014,0.11848046296652756,-0.1534543734654961,0.7423348368327098,3,285
18994497279,133755247@N06,45.765605,4.849185,,unicef divers 14,51,12,15,1,2015,0.17030365534155248,-0.1534543734654961,0.7423348368327098,3,285
19180636575,133755247@N06,45.765605,4.849185,,unicef divers 11,50,15,21,12,2014,0.14586920396980504,-0.1534543734654961,0.7423348368327098,3,285
18993067798,133755247@N06,45.765605,4.849185,,unicef divers 16,59,13,22,1,2015,0.17722587450127703,-0.1534543734654961,0.7423348368327098,3,285
18993067378,133755247@N06,45.765605,4.849185,,unicef divers 20,22,18,26,6,2015,0.3296558961892476,-0.1534543734654961,0.7423348368327098,3,285
