id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,temps_diff,lat_std,long_std,cluster_kmeans,cluster_DBSCAN
5485646459,36525065@N02,45.77917,4.878563,"music,guitar,live,band,reggae,groupe,guitarist,musique,guitare,cco,villeurbanne,guitariste,jahgaa",jah gaa,4,22,23,2,2011,-1.226095806797729,0.33127600404892205,2.3995734341794654,2,128
5485637575,36525065@N02,45.77917,4.878563,"music,live,band,sing,micro,singer,reggae,groupe,musique,chant,chanteur,cco,villeurbanne,jahgaa",jah gaa,1,22,23,2,2011,-1.2260978531770628,0.33127600404892205,2.3995734341794654,2,128
5486219292,36525065@N02,45.77917,4.878563,"music,live,band,reggae,groupe,musique,cco,villeurbanne,jahgaa",jah gaa,40,21,23,2,2011,-1.2261121778323991,0.33127600404892205,2.3995734341794654,2,128
5486216052,36525065@N02,45.77917,4.878563,"music,drum,bass,percussion,live,band,conga,bassist,reggae,groupe,musique,basse,cco,villeurbanne,bassiste,jahgaa",jah gaa,34,21,23,2,2011,-1.2261162705910666,0.33127600404892205,2.3995734341794654,2,128
5485614841,36525065@N02,45.77917,4.878563,"music,guitar,live,band,reggae,groupe,guitarist,musique,guitare,cco,villeurbanne,guitariste,jahgaa",jah gaa,32,21,23,2,2011,-1.226117634843956,0.33127600404892205,2.3995734341794654,2,128
5485607929,36525065@N02,45.77917,4.878563,"music,guitar,live,band,reggae,groupe,guitarist,musique,guitare,cco,villeurbanne,guitariste,jahgaa",jah gaa,28,21,23,2,2011,-1.2261203633497342,0.33127600404892205,2.3995734341794654,2,128
5485601397,36525065@N02,45.77917,4.878563,"music,drum,live,band,drummer,reggae,groupe,batterie,musique,cco,villeurbanne,batteur,jahgaa",jah gaa,42,21,23,2,2011,-1.22611081357951,0.33127600404892205,2.3995734341794654,2,128
26210820981,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,51,22,1,4,2016,0.6048727706625332,0.3295250428622806,2.400645240747291,2,128
25674345993,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,7,23,1,4,2016,0.6048836846856467,0.3295250428622806,2.400645240747291,2,128
26184645862,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,3,23,1,4,2016,0.6048809561798684,0.3295250428622806,2.400645240747291,2,128
25672247234,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,1,23,1,4,2016,0.6048795919269792,0.3295250428622806,2.400645240747291,2,128
26004202850,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,2,23,1,4,2016,0.6048802740534237,0.3295250428622806,2.400645240747291,2,128
26004201670,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,5,22,1,4,2016,0.604841392846082,0.3295250428622806,2.400645240747291,2,128
26210819191,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,5,22,1,4,2016,0.604841392846082,0.3295250428622806,2.400645240747291,2,128
25674344553,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,6,22,1,4,2016,0.6048420749725266,0.3295250428622806,2.400645240747291,2,128
26004201640,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,5,22,1,4,2016,0.604841392846082,0.3295250428622806,2.400645240747291,2,128
26004201480,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,5,22,1,4,2016,0.604841392846082,0.3295250428622806,2.400645240747291,2,128
26184644072,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,6,22,1,4,2016,0.6048420749725266,0.3295250428622806,2.400645240747291,2,128
25674344513,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,5,22,1,4,2016,0.604841392846082,0.3295250428622806,2.400645240747291,2,128
26004200900,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,1,23,1,4,2016,0.6048795919269792,0.3295250428622806,2.400645240747291,2,128
26004201060,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,3,23,1,4,2016,0.6048809561798684,0.3295250428622806,2.400645240747291,2,128
26251131966,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,51,22,1,4,2016,0.6048727706625332,0.3295250428622806,2.400645240747291,2,128
25674344233,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,6,22,1,4,2016,0.6048420749725266,0.3295250428622806,2.400645240747291,2,128
25672245364,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,51,22,1,4,2016,0.6048727706625332,0.3295250428622806,2.400645240747291,2,128
26004200850,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,2,23,1,4,2016,0.6048802740534237,0.3295250428622806,2.400645240747291,2,128
25672245164,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,7,23,1,4,2016,0.6048836846856467,0.3295250428622806,2.400645240747291,2,128
26210821201,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,48,21,1,4,2016,0.6048297966965239,0.3295250428622806,2.400645240747291,2,128
26210821391,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,40,21,1,4,2016,0.6048243396849672,0.3295250428622806,2.400645240747291,2,128
26004203000,35971282@N00,45.779121,4.878582,"music,france,metal,concert,lyon,live,metalmusic,overkill,cco,2016",overkill,48,21,1,4,2016,0.6048297966965239,0.3295250428622806,2.400645240747291,2,128
