id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,lat_rad,long_rad,cluster dbscan,cluster_DBSCAN,cluster_kmeans
4465195799,41610421@N05,45.782333,4.866166,"portrait,geotagged,interieur",bouteille de bleu de methylene,57,13,19,6,2009,0.7990524500944531,0.08493061864860238,88,38,3
4465972248,41610421@N05,45.782333,4.866166,"portrait,geotagged,tshirt,interieur",,2,14,18,3,2009,0.7990524500944531,0.08493061864860238,88,38,3
4465972018,41610421@N05,45.782333,4.866166,"portrait,geotagged,tshirt,interieur",,0,14,18,3,2009,0.7990524500944531,0.08493061864860238,88,38,3
4465141933,41610421@N05,45.782318,4.866214,"macro,geotagged,interieur",cable television  usb,1,10,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465141677,41610421@N05,45.782318,4.866214,"geotagged,interieur","fond du fond de boite, la dragonne",0,10,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465918266,41610421@N05,45.782318,4.866214,"macro,geotagged,interieur",fond de boite,0,10,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465141009,41610421@N05,45.782318,4.866214,"macro,geotagged,interieur","apn, dessous",59,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465917710,41610421@N05,45.782318,4.866214,"macro,geotagged,interieur","apn, dessus",59,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465917444,41610421@N05,45.782318,4.866214,"macro,geotagged,interieur","apn, gros plan derriere reflexif ",58,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465917128,41610421@N05,45.782318,4.866214,"macro,geotagged,interieur","apn, gros plan devant",58,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465916834,41610421@N05,45.782318,4.866214,"geotagged,tshirt,interieur",sortie de lapn du sachet,58,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465916524,41610421@N05,45.782318,4.866214,"macro,geotagged,tshirt,interieur",lapn dans son berceau de protection,57,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465138903,41610421@N05,45.782318,4.866214,"macro,geotagged,tshirt,interieur",batterie,56,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465138601,41610421@N05,45.782318,4.866214,"macro,geotagged,interieur",chargeur de batterie,56,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465138243,41610421@N05,45.782318,4.866214,"macro,geotagged,interieur",brosse de nettoyage,55,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465137905,41610421@N05,45.782318,4.866214,"geotagged,interieur",couche de sachets de peripheriques,55,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465914632,41610421@N05,45.782318,4.866214,"geotagged,interieur",seconde couche de documentation,55,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465914436,41610421@N05,45.782318,4.866214,"geotagged,interieur",premiere couche de documentation,54,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465914194,41610421@N05,45.782318,4.866214,"geotagged,interieur",ouverture boite apn,54,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465136899,41610421@N05,45.782318,4.866214,"macro,geotagged,interieur",la boite de lapn,54,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465136611,41610421@N05,45.782318,4.866214,"macro,geotagged,interieur","lecteur usbsd, gros plan",52,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465136363,41610421@N05,45.782318,4.866214,"geotagged,tshirt,interieur",brochures publicitaires,49,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465136087,41610421@N05,45.782318,4.866214,"macro,geotagged,tshirt,interieur",le lecteur de carte sd est solidement protege,49,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465135777,41610421@N05,45.782318,4.866214,"geotagged,tshirt,interieur",trepied deplie,44,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465912480,41610421@N05,45.782318,4.866214,"geotagged,interieur",trepied dans son plastique,43,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465135283,41610421@N05,45.782318,4.866214,"geotagged,interieur",sacoche du trepied,43,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465134959,41610421@N05,45.782318,4.866214,"macro,geotagged,interieur",lecteur usbsd,42,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465911598,41610421@N05,45.782318,4.866214,"geotagged,interieur",rembourrage,41,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4465134435,41610421@N05,45.782318,4.866214,"geotagged,tshirt,interieur",coli,40,9,13,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4458463192,41610421@N05,45.782318,4.866214,"geotagged,ville",ligne de tramway a lentree de louest de la doua,20,17,23,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4458460300,41610421@N05,45.782318,4.866214,"geotagged,ville",ligne de tramway dans louest de la doua,17,17,23,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4457680543,41610421@N05,45.782318,4.866214,"geotagged,ville",ligne de tramway dans louest de la doua,16,17,23,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
4457677653,41610421@N05,45.782318,4.866214,"geotagged,ville",lavenue traversant louest de la doua,15,17,23,10,2009,0.7990521882950652,0.08493145640664335,88,38,3
