id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,lat_rad,long_rad,cluster dbscan,cluster_DBSCAN,cluster_kmeans
4438757718,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,emtvnissieux,stefho74",emt vnissieux,0,16,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4437980357,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,emtvnissieux,stefho74",emt vnissieux,0,16,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4438755950,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,emtvnissieux,stefho74",emt vnissieux  backyard,59,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4437979115,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,emtvnissieux,stefho74",emt vnissieux  backyard,58,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4438754552,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,y2459,emtvnissieux,stefho74",y 2459,58,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4437977723,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,y2450,emtvnissieux,stefho74",y 2450,58,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4438753288,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,emtvnissieux,stefho74",emt vnissieux,57,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4437976461,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,y2450,emtvnissieux,stefho74",y 2450,57,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4437975853,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,y2450,emtvnissieux,stefho74",y 2450,57,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4437975137,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,y2450,emtvnissieux,stefho74",y 2450,57,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4437974527,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,emtvnissieux,stefho74",pont tournant  turntable,56,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4438749892,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,emtvnissieux,stefho74",pont tournant  turntable,56,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4438749086,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,emtvnissieux,stefho74",station de sable,55,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4438748254,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,emtvnissieux,stefho74",bb 63697,55,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4438747536,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,emtvnissieux,stefho74",bb 63697,55,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4438746872,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,emtvnissieux,stefho74",commande daiguillage,55,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4438746246,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,emtvnissieux,stefho74",emt vnissieux,54,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4438745570,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,emtvnissieux,stefho74",bb 67427,54,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
4437968879,22056213@N04,45.709685,4.873509,"railways,sncf,rotonde,venissieux,frenchrailways,bb664024,emtvnissieux,stefho74",bb 463994,54,15,15,3,2010,0.7977845032994643,0.08505877817557633,101,41,2
