id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,temps_diff,lat_std,long_std,cluster_kmeans,cluster_DBSCAN
13804077883,27020665@N02,45.749277,4.858613,"france,lyon",p1000659,52,14,3,9,2013,-0.31976258538502833,-0.7369175215713734,1.2741765379623007,3,266
13804072813,27020665@N02,45.749277,4.858613,"france,lyon",p1000658,51,14,3,9,2013,-0.31976326751147294,-0.7369175215713734,1.2741765379623007,3,266
13804388494,27020665@N02,45.749277,4.858613,"france,lyon",p1000657,50,14,3,9,2013,-0.31976394963791754,-0.7369175215713734,1.2741765379623007,3,266
13804036705,27020665@N02,45.749277,4.858613,"france,lyon",p1000656,45,14,3,9,2013,-0.31976736027014047,-0.7369175215713734,1.2741765379623007,3,266
13804032175,27020665@N02,45.749277,4.858613,"france,lyon",p1000655,29,14,3,9,2013,-0.31977827429325395,-0.7369175215713734,1.2741765379623007,3,266
13804027365,27020665@N02,45.749277,4.858613,"france,lyon",p1000654,28,14,3,9,2013,-0.31977895641969856,-0.7369175215713734,1.2741765379623007,3,266
13804046053,27020665@N02,45.749277,4.858613,"france,lyon",p1000653,26,14,3,9,2013,-0.31978032067258777,-0.7369175215713734,1.2741765379623007,3,266
13804041043,27020665@N02,45.749277,4.858613,"france,lyon",p1000652,21,14,3,9,2013,-0.3197837313048107,-0.7369175215713734,1.2741765379623007,3,266
13804012385,27020665@N02,45.749277,4.858613,"france,lyon",p1000651,18,14,3,9,2013,-0.3197857776841445,-0.7369175215713734,1.2741765379623007,3,266
13804006585,27020665@N02,45.749277,4.858613,"france,lyon",p1000650,18,14,3,9,2013,-0.3197857776841445,-0.7369175215713734,1.2741765379623007,3,266
13804344364,27020665@N02,45.749277,4.858613,"france,lyon",p1000649,17,14,3,9,2013,-0.31978645981058906,-0.7369175215713734,1.2741765379623007,3,266
13803996335,27020665@N02,45.749277,4.858613,"france,lyon",p1000648,17,14,3,9,2013,-0.31978645981058906,-0.7369175215713734,1.2741765379623007,3,266
13804335114,27020665@N02,45.749277,4.858613,"france,lyon",p1000647,17,14,3,9,2013,-0.31978645981058906,-0.7369175215713734,1.2741765379623007,3,266
13803985935,27020665@N02,45.749277,4.858613,"france,lyon",p1000646,17,14,3,9,2013,-0.31978645981058906,-0.7369175215713734,1.2741765379623007,3,266
13804324634,27020665@N02,45.749277,4.858613,"france,lyon",p1000645,12,14,3,9,2013,-0.31978987044281204,-0.7369175215713734,1.2741765379623007,3,266
13803975655,27020665@N02,45.749277,4.858613,"france,lyon",p1000644,11,14,3,9,2013,-0.31979055256925665,-0.7369175215713734,1.2741765379623007,3,266
13803992483,27020665@N02,45.749277,4.858613,"france,lyon",p1000642,3,14,3,9,2013,-0.3197960095808134,-0.7369175215713734,1.2741765379623007,3,266
