id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,temps_diff,lat_std,long_std,cluster_kmeans,cluster_DBSCAN
16238049611,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0872,46,12,13,12,2014,0.13788559606229459,-1.7492589587244967,4.689403550031499,2,281
16238049421,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0873,47,12,13,12,2014,0.1378862781887392,-1.7492589587244967,4.689403550031499,2,281
16238049161,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0881,50,12,13,12,2014,0.13788832456807296,-1.7492589587244967,4.689403550031499,2,281
16052514390,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0882,50,12,13,12,2014,0.13788832456807296,-1.7492589587244967,4.689403550031499,2,281
16054054327,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0899,59,12,13,12,2014,0.1378944637060743,-1.7492589587244967,4.689403550031499,2,281
16053779429,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0906,1,13,13,12,2014,0.13789582795896346,-1.7492589587244967,4.689403550031499,2,281
15620037933,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0908,1,13,13,12,2014,0.13789582795896346,-1.7492589587244967,4.689403550031499,2,281
16052513290,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0918,12,13,13,12,2014,0.137903331349854,-1.7492589587244967,4.689403550031499,2,281
16239073872,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0921,14,13,13,12,2014,0.13790469560274318,-1.7492589587244967,4.689403550031499,2,281
16239073712,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0923,15,13,13,12,2014,0.13790537772918776,-1.7492589587244967,4.689403550031499,2,281
16052380538,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0925,16,13,13,12,2014,0.13790605985563237,-1.7492589587244967,4.689403550031499,2,281
16239073162,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0926,18,13,13,12,2014,0.13790742410852155,-1.7492589587244967,4.689403550031499,2,281
16052512050,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0930,33,16,13,12,2014,0.13804043876521707,-1.7492589587244967,4.689403550031499,2,281
16239072702,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0932,33,16,13,12,2014,0.13804043876521707,-1.7492589587244967,4.689403550031499,2,281
16214005076,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0938,39,16,13,12,2014,0.13804453152388463,-1.7492589587244967,4.689403550031499,2,281
16214004836,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0940,39,16,13,12,2014,0.13804453152388463,-1.7492589587244967,4.689403550031499,2,281
16239905255,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0942,39,16,13,12,2014,0.13804453152388463,-1.7492589587244967,4.689403550031499,2,281
15620035273,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0944,40,16,13,12,2014,0.13804521365032923,-1.7492589587244967,4.689403550031499,2,281
16052510600,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0949,41,16,13,12,2014,0.1380458957767738,-1.7492589587244967,4.689403550031499,2,281
15617481934,42785283@N06,45.720947,4.919155,"france,basketball,mono,basket,unicycle,uni,bron,rhone,monocycle,rhonealpes,rhnealpes,unicyclebasketball,monobasket,monocyclebasket",img0961,43,16,13,12,2014,0.138047260029663,-1.7492589587244967,4.689403550031499,2,281
