id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,temps_diff,lat_std,long_std,cluster_DBSCAN
6210014267,65422770@N00,45.750763,4.819779,"show,concert,lyon,sonic,paramountstyles",paramount styles  sonic  lyon,32,0,2,10,2011,212977920.0,-0.6838169435406786,-0.9164832649298598,177
6210528148,65422770@N00,45.750763,4.819779,"show,concert,lyon,sonic,paramountstyles",paramount styles  sonic  lyon,30,0,2,10,2011,212977800.0,-0.6838169435406786,-0.9164832649298598,177
6210013939,65422770@N00,45.750763,4.819779,"show,concert,lyon,sonic,paramountstyles",paramount styles  sonic  lyon,12,0,2,10,2011,212976720.0,-0.6838169435406786,-0.9164832649298598,177
6210013775,65422770@N00,45.750763,4.819779,"show,concert,lyon,sonic,paramountstyles",paramount styles  sonic  lyon,32,23,1,10,2011,212974320.0,-0.6838169435406786,-0.9164832649298598,177
6210013571,65422770@N00,45.750763,4.819779,"show,concert,lyon,sonic,paramountstyles",paramount styles  sonic  lyon,28,23,1,10,2011,212974080.0,-0.6838169435406786,-0.9164832649298598,177
8085759764,48728550@N05,45.750816,4.819813,"desireless,pentaxk10d,pentaxart,operationofthesun,oeufdudragon",loeuf du dragon i,53,16,13,10,2012,245609580.0,-0.6819230467468089,-0.9145652952821537,177
31028397952,65422770@N00,45.750763,4.819779,"arlt,lyon,sonic,concert,live,show",arlt,23,21,17,11,2016,374880180.0,-0.6838169435406786,-0.9164832649298598,177
30364483963,65422770@N00,45.750763,4.819779,"arlt,lyon,sonic,concert,live,show",arlt,24,21,17,11,2016,374880240.0,-0.6838169435406786,-0.9164832649298598,177
30364483113,65422770@N00,45.750763,4.819779,"arlt,lyon,sonic,concert,live,show",arlt,28,21,17,11,2016,374880480.0,-0.6838169435406786,-0.9164832649298598,177
31057481991,65422770@N00,45.750763,4.819779,"arlt,lyon,sonic,concert,live,show",arlt,28,21,17,11,2016,374880480.0,-0.6838169435406786,-0.9164832649298598,177
30364481973,65422770@N00,45.750763,4.819779,"arlt,lyon,sonic,concert,live,show",arlt,32,21,17,11,2016,374880720.0,-0.6838169435406786,-0.9164832649298598,177
31057480261,65422770@N00,45.750763,4.819779,"arlt,lyon,sonic,concert,live,show",arlt,36,21,17,11,2016,374880960.0,-0.6838169435406786,-0.9164832649298598,177
30364480433,65422770@N00,45.750763,4.819779,"arlt,lyon,sonic,concert,live,show",arlt,38,21,17,11,2016,374881080.0,-0.6838169435406786,-0.9164832649298598,177
31135744906,65422770@N00,45.750763,4.819779,"arlt,lyon,sonic,concert,live,show",arlt,48,21,17,11,2016,374881680.0,-0.6838169435406786,-0.9164832649298598,177
30804368650,65422770@N00,45.750763,4.819779,"arlt,lyon,sonic,concert,live,show",arlt,19,22,17,11,2016,374883540.0,-0.6838169435406786,-0.9164832649298598,177
31135742536,65422770@N00,45.750763,4.819779,"lyon,sonic,troyvonbalthazar,concert,live,show",tvb,50,22,17,11,2016,374885400.0,-0.6838169435406786,-0.9164832649298598,177
31135741096,65422770@N00,45.750763,4.819779,"lyon,sonic,troyvonbalthazar,concert,live,show",tvb,51,22,17,11,2016,374885460.0,-0.6838169435406786,-0.9164832649298598,177
31057475611,65422770@N00,45.750763,4.819779,"lyon,sonic,troyvonbalthazar,concert,live,show",tvb,52,22,17,11,2016,374885520.0,-0.6838169435406786,-0.9164832649298598,177
30350354984,65422770@N00,45.750763,4.819779,"lyon,sonic,troyvonbalthazar,concert,live,show",tvb,54,22,17,11,2016,374885640.0,-0.6838169435406786,-0.9164832649298598,177
31057473521,65422770@N00,45.750763,4.819779,"lyon,sonic,troyvonbalthazar,concert,live,show",tvb,55,22,17,11,2016,374885700.0,-0.6838169435406786,-0.9164832649298598,177
30364472083,65422770@N00,45.750763,4.819779,"lyon,sonic,troyvonbalthazar,concert,live,show",tvb,3,23,17,11,2016,374886180.0,-0.6838169435406786,-0.9164832649298598,177
30804363370,65422770@N00,45.750763,4.819779,"lyon,sonic,troyvonbalthazar,concert,live,show",tvb,17,23,17,11,2016,374887020.0,-0.6838169435406786,-0.9164832649298598,177
30364469983,65422770@N00,45.750763,4.819779,"lyon,sonic,troyvonbalthazar,concert,live,show",tvb,23,23,17,11,2016,374887380.0,-0.6838169435406786,-0.9164832649298598,177
30364467933,65422770@N00,45.750763,4.819779,"lyon,sonic,troyvonbalthazar,concert,live,show",tvb,35,23,17,11,2016,374888100.0,-0.6838169435406786,-0.9164832649298598,177
31057469681,65422770@N00,45.750763,4.819779,"lyon,sonic,troyvonbalthazar,concert,live,show",tvb,45,23,17,11,2016,374888700.0,-0.6838169435406786,-0.9164832649298598,177
30784319723,65422770@N00,45.750763,4.819779,"lyon,monplaisir,sonic,concert,live,show",monplaisir,48,21,7,12,2016,376609680.0,-0.6838169435406786,-0.9164832649298598,177
31594172355,65422770@N00,45.750763,4.819779,"lyon,monplaisir,sonic,concert,live,show",monplaisir,33,21,7,12,2016,376608780.0,-0.6838169435406786,-0.9164832649298598,177
31594170975,65422770@N00,45.750763,4.819779,"lyon,monplaisir,sonic,concert,live,show",monplaisir,34,21,7,12,2016,376608840.0,-0.6838169435406786,-0.9164832649298598,177
31478089351,65422770@N00,45.750763,4.819779,"lyon,monplaisir,sonic,concert,live,show",monplaisir,38,21,7,12,2016,376609080.0,-0.6838169435406786,-0.9164832649298598,177
31478087771,65422770@N00,45.750763,4.819779,"lyon,monplaisir,sonic,concert,live,show",monplaisir,48,21,7,12,2016,376609680.0,-0.6838169435406786,-0.9164832649298598,177
31478085031,65422770@N00,45.750763,4.819779,"lyon,peterkernel,sonic,concert,live,show",peter kernel,25,22,7,12,2016,376611900.0,-0.6838169435406786,-0.9164832649298598,177
31594164145,65422770@N00,45.750763,4.819779,"lyon,peterkernel,sonic,concert,live,show",peter kernel,26,22,7,12,2016,376611960.0,-0.6838169435406786,-0.9164832649298598,177
30752681814,65422770@N00,45.750763,4.819779,"lyon,peterkernel,sonic,concert,live,show",peter kernel,27,22,7,12,2016,376612020.0,-0.6838169435406786,-0.9164832649298598,177
31478081371,65422770@N00,45.750763,4.819779,"lyon,peterkernel,sonic,concert,live,show",peter kernel,28,22,7,12,2016,376612080.0,-0.6838169435406786,-0.9164832649298598,177
30784315073,65422770@N00,45.750763,4.819779,"lyon,peterkernel,sonic,concert,live,show",peter kernel,38,22,7,12,2016,376612680.0,-0.6838169435406786,-0.9164832649298598,177
31594159075,65422770@N00,45.750763,4.819779,"lyon,peterkernel,sonic,concert,live,show",peter kernel,38,22,7,12,2016,376612680.0,-0.6838169435406786,-0.9164832649298598,177
31478079181,65422770@N00,45.750763,4.819779,"lyon,peterkernel,sonic,concert,live,show",peter kernel,46,22,7,12,2016,376613160.0,-0.6838169435406786,-0.9164832649298598,177
31447353272,65422770@N00,45.750763,4.819779,"lyon,peterkernel,sonic,concert,live,show",peter kernel,50,22,7,12,2016,376613400.0,-0.6838169435406786,-0.9164832649298598,177
31221633980,65422770@N00,45.750763,4.819779,"lyon,peterkernel,sonic,concert,live,show",peter kernel,52,22,7,12,2016,376613520.0,-0.6838169435406786,-0.9164832649298598,177
31478075901,65422770@N00,45.750763,4.819779,"lyon,peterkernel,sonic,concert,live,show",peter kernel,54,22,7,12,2016,376613640.0,-0.6838169435406786,-0.9164832649298598,177
31594153545,65422770@N00,45.750763,4.819779,"lyon,peterkernel,sonic,concert,live,show",peter kernel,55,22,7,12,2016,376613700.0,-0.6838169435406786,-0.9164832649298598,177
31478073811,65422770@N00,45.750763,4.819779,"lyon,peterkernel,sonic,concert,live,show",peter kernel,58,22,7,12,2016,376613880.0,-0.6838169435406786,-0.9164832649298598,177
