id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken,year_month
14988578995,45.761999,4.821302,357,basilique france europe lyon fourvire,2014,8,17,11,9,303736140.0,Événement Temporaire,2014-08-17 11:09:00,2014-08
14988216392,45.761999,4.821302,357,basilique france europe lyon fourvire,2014,8,19,11,39,303910740.0,Événement Temporaire,2014-08-19 11:39:00,2014-08
14988570215,45.761999,4.821302,357,basilique france europe lyon fourvire,2014,8,17,11,24,303737040.0,Événement Temporaire,2014-08-17 11:24:00,2014-08
14983387505,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,40,303756000.0,Événement Temporaire,2014-08-17 16:40:00,2014-08
14796708210,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,40,303756000.0,Événement Temporaire,2014-08-17 16:40:00,2014-08
14796697450,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,42,303756120.0,Événement Temporaire,2014-08-17 16:42:00,2014-08
14796753138,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,42,303756120.0,Événement Temporaire,2014-08-17 16:42:00,2014-08
14796673030,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,44,303756240.0,Événement Temporaire,2014-08-17 16:44:00,2014-08
14796728528,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,44,303756240.0,Événement Temporaire,2014-08-17 16:44:00,2014-08
14960321306,45.761999,4.821302,357,basilique fourvire france europe lyon basilique arche fourvire basiliquedefourvire,2014,8,17,16,45,303756300.0,Événement Temporaire,2014-08-17 16:45:00,2014-08
14980203411,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,46,303756360.0,Événement Temporaire,2014-08-17 16:46:00,2014-08
14796609380,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,46,303756360.0,Événement Temporaire,2014-08-17 16:46:00,2014-08
14796726327,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,48,303756480.0,Événement Temporaire,2014-08-17 16:48:00,2014-08
14982902642,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,48,303756480.0,Événement Temporaire,2014-08-17 16:48:00,2014-08
14960245416,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,48,303756480.0,Événement Temporaire,2014-08-17 16:48:00,2014-08
14796554190,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,49,303756540.0,Événement Temporaire,2014-08-17 16:49:00,2014-08
14960209026,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,50,303756600.0,Événement Temporaire,2014-08-17 16:50:00,2014-08
14980102691,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,50,303756600.0,Événement Temporaire,2014-08-17 16:50:00,2014-08
14983183265,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,50,303756600.0,Événement Temporaire,2014-08-17 16:50:00,2014-08
14982821602,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,51,303756660.0,Événement Temporaire,2014-08-17 16:51:00,2014-08
14796490730,45.761999,4.821302,357,basilique fourvire france europe lyon basilique arche fourvire basiliquedefourvire,2014,8,17,16,51,303756660.0,Événement Temporaire,2014-08-17 16:51:00,2014-08
14983147465,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,51,303756660.0,Événement Temporaire,2014-08-17 16:51:00,2014-08
14796588047,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,52,303756720.0,Événement Temporaire,2014-08-17 16:52:00,2014-08
14980021001,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,53,303756780.0,Événement Temporaire,2014-08-17 16:53:00,2014-08
14982752232,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,55,303756900.0,Événement Temporaire,2014-08-17 16:55:00,2014-08
14983096105,45.761999,4.821302,357,basilique fourvire france europe lyon basilique arche fourvire basiliquedefourvire,2014,8,17,16,56,303756960.0,Événement Temporaire,2014-08-17 16:56:00,2014-08
14982734632,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,56,303756960.0,Événement Temporaire,2014-08-17 16:56:00,2014-08
14983076385,45.761999,4.821302,357,basilique fourvire france europe lyon basilique arche fourvire basiliquedefourvire,2014,8,17,16,57,303757020.0,Événement Temporaire,2014-08-17 16:57:00,2014-08
14979973351,45.761999,4.821302,357,basilique fourvire france europe lyon basilique arche fourvire basiliquedefourvire,2014,8,17,16,58,303757080.0,Événement Temporaire,2014-08-17 16:58:00,2014-08
14982704372,45.761999,4.821302,357,basilique fourvire france europe lyon basilique arche fourvire basiliquedefourvire,2014,8,17,16,59,303757140.0,Événement Temporaire,2014-08-17 16:59:00,2014-08
14796376420,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,16,59,303757140.0,Événement Temporaire,2014-08-17 16:59:00,2014-08
14979943881,45.761999,4.821302,357,fourvire france europe lyon fourvire,2014,8,17,16,36,303755760.0,Événement Temporaire,2014-08-17 16:36:00,2014-08
14796486787,45.761999,4.821302,357,fourvire france europe lyon fourvire,2014,8,17,16,55,303756900.0,Événement Temporaire,2014-08-17 16:55:00,2014-08
14982670142,45.761999,4.821302,357,panorama lyon france europe lyon fourvire,2014,8,17,17,26,303758760.0,Événement Temporaire,2014-08-17 17:26:00,2014-08
14796342820,45.761999,4.821302,357,panorama lyon france europe lyon fourvire,2014,8,17,17,26,303758760.0,Événement Temporaire,2014-08-17 17:26:00,2014-08
14796461127,45.761999,4.821302,357,panorama lyon france europe lyon fourvire,2014,8,17,17,26,303758760.0,Événement Temporaire,2014-08-17 17:26:00,2014-08
14796450307,45.761999,4.821302,357,panorama lyon france europe lyon fourvire,2014,8,17,17,26,303758760.0,Événement Temporaire,2014-08-17 17:26:00,2014-08
14796310360,45.761999,4.821302,357,panorama lyon france europe lyon fourvire,2014,8,17,17,27,303758820.0,Événement Temporaire,2014-08-17 17:27:00,2014-08
14959974926,45.761999,4.821302,357,panorama lyon france europe lyon fourvire,2014,8,17,17,27,303758820.0,Événement Temporaire,2014-08-17 17:27:00,2014-08
14796415847,45.761999,4.821302,357,panorama lyon france europe lyon fourvire,2014,8,17,17,28,303758880.0,Événement Temporaire,2014-08-17 17:28:00,2014-08
14796272039,45.761999,4.821302,357,panorama lyon france europe lyon fourvire,2014,8,17,17,28,303758880.0,Événement Temporaire,2014-08-17 17:28:00,2014-08
14796336648,45.761999,4.821302,357,panorama lyon france europe lyon fourvire,2014,8,17,17,29,303758940.0,Événement Temporaire,2014-08-17 17:29:00,2014-08
14796250099,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,17,0,303757200.0,Événement Temporaire,2014-08-17 17:00:00,2014-08
14982563752,45.761999,4.821302,357,basilique fourvire france europe lyon basilique fourvire basiliquedefourvire,2014,8,17,17,1,303757260.0,Événement Temporaire,2014-08-17 17:01:00,2014-08
