id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken,year_month
9126046223,45.760232,4.827976,366, ,2013,6,22,18,6,267386760.0,Événement Temporaire,2013-06-22 18:06:00,2013-06
9126045885,45.760232,4.827976,366, ,2013,6,22,18,3,267386580.0,Événement Temporaire,2013-06-22 18:03:00,2013-06
9128264704,45.760232,4.827976,366, ,2013,6,22,17,59,267386340.0,Événement Temporaire,2013-06-22 17:59:00,2013-06
9126045103,45.760232,4.827976,366, ,2013,6,22,17,58,267386280.0,Événement Temporaire,2013-06-22 17:58:00,2013-06
9126044765,45.760232,4.827976,366, ,2013,6,22,17,56,267386160.0,Événement Temporaire,2013-06-22 17:56:00,2013-06
9128263484,45.760232,4.827976,366, ,2013,6,22,16,7,267379620.0,Événement Temporaire,2013-06-22 16:07:00,2013-06
9128263080,45.760232,4.827976,366, ,2013,6,22,16,4,267379440.0,Événement Temporaire,2013-06-22 16:04:00,2013-06
9126043237,45.760232,4.827976,366, ,2013,6,22,15,1,267375660.0,Événement Temporaire,2013-06-22 15:01:00,2013-06
9128262004,45.760232,4.827976,366, ,2013,6,22,15,1,267375660.0,Événement Temporaire,2013-06-22 15:01:00,2013-06
9126042483,45.760232,4.827976,366, ,2013,6,22,15,0,267375600.0,Événement Temporaire,2013-06-22 15:00:00,2013-06
9126042161,45.760232,4.827976,366, ,2013,6,22,14,34,267374040.0,Événement Temporaire,2013-06-22 14:34:00,2013-06
9126041791,45.760232,4.827976,366, ,2013,6,22,14,34,267374040.0,Événement Temporaire,2013-06-22 14:34:00,2013-06
9126041463,45.760232,4.827976,366, ,2013,6,22,12,57,267368220.0,Événement Temporaire,2013-06-22 12:57:00,2013-06
9128260280,45.760232,4.827976,366, ,2013,6,22,12,57,267368220.0,Événement Temporaire,2013-06-22 12:57:00,2013-06
9126040823,45.760232,4.827976,366, ,2013,6,22,12,57,267368220.0,Événement Temporaire,2013-06-22 12:57:00,2013-06
9128259458,45.760232,4.827976,366, ,2013,6,22,12,44,267367440.0,Événement Temporaire,2013-06-22 12:44:00,2013-06
9126039267,45.760232,4.827976,366, ,2013,6,22,12,44,267367440.0,Événement Temporaire,2013-06-22 12:44:00,2013-06
9128258006,45.760232,4.827976,366, ,2013,6,22,12,43,267367380.0,Événement Temporaire,2013-06-22 12:43:00,2013-06
9126038561,45.760232,4.827976,366, ,2013,6,22,12,14,267365640.0,Événement Temporaire,2013-06-22 12:14:00,2013-06
9126038259,45.760232,4.827976,366, ,2013,6,22,12,7,267365220.0,Événement Temporaire,2013-06-22 12:07:00,2013-06
9126037799,45.760232,4.827976,366, ,2013,6,22,12,6,267365160.0,Événement Temporaire,2013-06-22 12:06:00,2013-06
9126037491,45.760232,4.827976,366, ,2013,6,22,12,1,267364860.0,Événement Temporaire,2013-06-22 12:01:00,2013-06
9126037101,45.760232,4.827976,366, ,2013,6,22,11,44,267363840.0,Événement Temporaire,2013-06-22 11:44:00,2013-06
9128255934,45.760232,4.827976,366, ,2013,6,22,11,43,267363780.0,Événement Temporaire,2013-06-22 11:43:00,2013-06
9126036219,45.760232,4.827976,366, ,2013,6,22,11,34,267363240.0,Événement Temporaire,2013-06-22 11:34:00,2013-06
9126036023,45.760232,4.827976,366, ,2013,6,22,11,14,267362040.0,Événement Temporaire,2013-06-22 11:14:00,2013-06
9126035663,45.760232,4.827976,366, ,2013,6,22,10,56,267360960.0,Événement Temporaire,2013-06-22 10:56:00,2013-06
9126035357,45.760232,4.827976,366, ,2013,6,22,10,55,267360900.0,Événement Temporaire,2013-06-22 10:55:00,2013-06
9123939331,45.760232,4.827976,366, ,2013,6,22,10,31,267359460.0,Événement Temporaire,2013-06-22 10:31:00,2013-06
9126159574,45.760232,4.827976,366, ,2013,6,22,10,28,267359280.0,Événement Temporaire,2013-06-22 10:28:00,2013-06
9126159316,45.760232,4.827976,366, ,2013,6,22,10,26,267359160.0,Événement Temporaire,2013-06-22 10:26:00,2013-06
9126159020,45.760232,4.827976,366, ,2013,6,22,10,10,267358200.0,Événement Temporaire,2013-06-22 10:10:00,2013-06
9126158774,45.760232,4.827976,366, ,2013,6,22,10,8,267358080.0,Événement Temporaire,2013-06-22 10:08:00,2013-06
9126158590,45.760232,4.827976,366, ,2013,6,22,10,7,267358020.0,Événement Temporaire,2013-06-22 10:07:00,2013-06
9123937813,45.760232,4.827976,366, ,2013,6,22,10,6,267357960.0,Événement Temporaire,2013-06-22 10:06:00,2013-06
9126158064,45.760232,4.827976,366, ,2013,6,22,10,6,267357960.0,Événement Temporaire,2013-06-22 10:06:00,2013-06
9126157868,45.760232,4.827976,366, ,2013,6,22,10,4,267357840.0,Événement Temporaire,2013-06-22 10:04:00,2013-06
9126157594,45.760232,4.827976,366, ,2013,6,22,9,47,267356820.0,Événement Temporaire,2013-06-22 09:47:00,2013-06
9126157312,45.760232,4.827976,366, ,2013,6,22,9,2,267354120.0,Événement Temporaire,2013-06-22 09:02:00,2013-06
9123936589,45.760232,4.827976,366, ,2013,6,22,9,2,267354120.0,Événement Temporaire,2013-06-22 09:02:00,2013-06
