id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type
4755266107,45.767762,4.835754,150,fte lumires light lyon celebration laser lumieres hteldeville ftedeslumires terreaux,2009,12,5,19,23,-1.663312254850173,undef
4755904996,45.767762,4.835754,150,fte lumires light lyon celebration laser lumieres hteldeville ftedeslumires terreaux,2009,12,5,19,19,-1.6633149833559515,undef
5271672640,45.767642,4.835684,150, ftedeslumires,2010,12,11,20,32,-1.2988459563664068,undef
5258430696,45.767582,4.835636,150,showgirl autumn red fall night automne rouge lyon night nuit nocturne ftedeslumires,2010,12,10,23,24,-1.29971089269815,undef
5253379675,45.767751,4.835588,150,lhtel ville france art lyon culture ftedeslumires fetedeslumieres vnement,2010,12,11,18,28,-1.2989305400455362,undef
5247469361,45.767725,4.835786,150,hotel ville light festival hotel lyon fete lumiere ville morel mairie lumires sibylle siby,2009,12,10,1,18,-1.6591410516414902,undef
5248072184,45.767725,4.835786,150,hotel ville light statue festival hotel lyon fete lumiere fontaine ville morel mairie lumires sibylle siby,2009,12,10,1,13,-1.659144462273713,undef
5518911072,45.767747,4.835679,150,htel ville lyon courtyard red fountain night light lyon hoteldeville traboule ftedeslumires frigno,2010,12,9,19,27,-1.3008548187457316,undef
5500938282,45.767672,4.835615,150,time festival light lyon fete lumieres,2010,12,8,22,56,-1.301694516399025,undef
5588174409,45.767747,4.835561,150,langoisse lustre lyonhteldevilledelyonquaisdupolar,2013,3,1,0,0,-0.5030717890932562,undef
6868817337,45.767754,4.835679,150, ,2012,2,12,3,38,-0.8791294622499828,undef
6868815339,45.767754,4.835679,150, ,2012,2,12,3,28,-0.8791362835144286,undef
6868813473,45.767754,4.835679,150, ,2012,2,12,3,27,-0.8791369656408733,undef
6868811771,45.767754,4.835679,150, ,2012,2,12,3,27,-0.8791369656408733,undef
6868810319,45.767754,4.835679,150, ,2012,2,12,3,27,-0.8791369656408733,undef
6868808781,45.767754,4.835679,150, ,2012,2,12,3,23,-0.8791396941466516,undef
6868807193,45.767754,4.835679,150, ,2012,2,12,3,25,-0.8791383298937624,undef
6868805377,45.767754,4.835679,150, ,2012,2,12,3,25,-0.8791383298937624,undef
6868803583,45.767754,4.835679,150, ,2012,2,12,3,22,-0.8791403762730963,undef
6868802079,45.767754,4.835679,150, ,2012,2,12,3,22,-0.8791403762730963,undef
6868800887,45.767754,4.835679,150, ,2012,2,12,3,14,-0.879145833284653,undef
6868798937,45.767754,4.835679,150, ,2012,2,12,3,15,-0.8791451511582083,undef
6868797497,45.767754,4.835679,150, ,2012,2,12,3,9,-0.8791492439168759,undef
6868795807,45.767754,4.835679,150, ,2012,2,12,3,7,-0.8791506081697651,undef
6868794175,45.767754,4.835679,150, ,2012,2,12,3,7,-0.8791506081697651,undef
6868791971,45.767754,4.835679,150, ,2012,2,12,3,7,-0.8791506081697651,undef
6868790177,45.767754,4.835679,150, ,2012,2,12,3,7,-0.8791506081697651,undef
6868788277,45.767754,4.835679,150, ,2012,2,12,3,7,-0.8791506081697651,undef
6863812825,45.767754,4.835679,150, ,2012,2,12,3,4,-0.8791526545490989,undef
6863808895,45.767754,4.835679,150, ,2012,2,12,3,4,-0.8791526545490989,undef
6863804787,45.767754,4.835679,150, ,2012,2,12,3,3,-0.8791533366755435,undef
