id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type
4381110623,45.767781,4.836044,9,sunday afternoon lyon lyon sunday dimanche rhone rhonealpes brignais opradelyon lalogothequecom valeromichel hoteldevilledelyon weblogphotoslalogofr,2010,2,21,15,44,162229440.0,undef
4358939930,45.767934,4.836044,9,opra lyon france lyon opradelyon,2009,8,21,3,51,146289060.0,undef
4358688988,45.768073,4.836215,9,opra france lyon opra,2010,1,26,19,17,159995820.0,undef
4337680566,45.767912,4.836205,9,lyon opera stair france film architecture analog opera lyon olympus architektur epson modernarchitecture perfection nouvel jeannouvel v mjuii,2010,2,7,15,16,161018160.0,undef
4337680458,45.767811,4.835979,9,lyon opera front france film analog opera lyon olympus epson modernarchitecture perfection nouvel jeannouvel v mjuii,2010,2,7,15,16,161018160.0,undef
4261518263,45.767575,4.835937,9,opra schnee snow france frankreich europa europe lyon rhne neige operahouse opra opernhaus terreaux grandlyon rhnealpes,2010,1,9,17,49,158521740.0,undef
4260094270,45.767889,4.836387,9,shining bright today concert opera dj lyon instrument groupe bigband saxo chanteuse amphi rptition grolektif bigre nrelax marinepelligrini,2010,1,6,22,50,158280600.0,undef
4260093130,45.767889,4.836387,9,shining bright today concert opera dj lyon instrument groupe bigband saxo chanteuse amphi rptition grolektif bigre nrelax marinepelligrini,2010,1,6,22,35,158279700.0,undef
4260087966,45.767889,4.836387,9,shining bright today concert opera dj lyon instrument groupe bigband saxo chanteuse amphi rptition grolektif bigre nrelax marinepelligrini,2010,1,6,22,10,158278200.0,undef
4260086908,45.767889,4.836387,9,shining bright today concert opera dj lyon instrument groupe bigband saxo chanteuse amphi rptition grolektif bigre nrelax marinepelligrini,2010,1,6,20,45,158273100.0,undef
4244761777,45.767749,4.836349,9,lyon sou neige street city snow france town lyon neige rue ville,2010,1,4,10,4,158061840.0,undef
4230784279,45.768333,4.836167,9,opera decembre ,2009,12,8,18,35,155759700.0,undef
4216458211,45.767807,4.836194,9,reader opera people opera reader pole chrismasday,2009,12,25,17,21,157224060.0,undef
4197225886,45.768166,4.836162,9,fetedeslumieres france lyon ftedeslumires lightfestival fetedeslumieres fetedeslumieres,2009,12,8,22,45,155774700.0,undef
4196471231,45.768166,4.836162,9,fetedeslumieres france lyon ftedeslumires lightfestival fetedeslumieres fetedeslumieres,2009,12,8,22,41,155774460.0,undef
4193534232,45.767915,4.836087,9,tete poilu portrait visage,2009,12,6,20,31,155593860.0,undef
4181860212,45.767725,4.836087,9, france frankreich europe lyon nightshots dnuc,2009,11,17,22,29,153959340.0,undef
4181854430,45.768271,4.836205,9,lyon illumination city light festival lyon illumination fte ville lyonilluminations,2009,12,5,19,47,155504820.0,undef
4181089701,45.768271,4.836205,9,lyon illumination city light festival lyon illumination fte ville lyonilluminations,2009,12,5,19,45,155504700.0,undef
4181853826,45.768271,4.836205,9,lyon illumination city light festival lyon illumination fte ville fiatlux lyonilluminations,2009,12,5,19,42,155504520.0,undef
4181844288,45.768382,4.836146,9,lyon illumination city light festival lyon illumination fte ville lyonilluminations,2009,12,5,17,43,155497380.0,undef
4176285199,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,20,9,155678940.0,undef
4177043372,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,20,8,155678880.0,undef
4176284021,45.768241,4.836387,9,place louis pradel europe france rhnealpes rhne grandlyon lyon ftedeslumires fte lumires festivaloflights festival light light december thdecember december th december dcembre dec ftedeslumires er premier erarrondissement premierarrondissement,2009,12,7,20,7,155678820.0,undef
4176283305,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,20,6,155678760.0,undef
4176282627,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,20,5,155678700.0,undef
4176281997,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,20,5,155678700.0,undef
4176281361,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,20,3,155678580.0,undef
4176280707,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,20,3,155678580.0,undef
4176280083,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,20,2,155678520.0,undef
4177038504,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,20,1,155678460.0,undef
4176278851,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,20,1,155678460.0,undef
4176278099,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,20,0,155678400.0,undef
4176277365,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,20,0,155678400.0,undef
4177035762,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,59,155678340.0,undef
4176276249,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,59,155678340.0,undef
4176275617,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,59,155678340.0,undef
4177034008,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,59,155678340.0,undef
4176274425,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,58,155678280.0,undef
4177032904,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,57,155678220.0,undef
4177031614,45.768241,4.836387,9,place louis pradel europe france rhnealpes rhne grandlyon lyon ftedeslumires fte lumires festivaloflights festival light light december thdecember december th december dcembre dec ftedeslumires er premier erarrondissement premierarrondissement,2009,12,7,19,57,155678220.0,undef
4177030298,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,56,155678160.0,undef
4177029094,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,55,155678100.0,undef
4176269035,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,55,155678100.0,undef
4176267933,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,55,155678100.0,undef
4177025938,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,54,155678040.0,undef
4177024790,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,54,155678040.0,undef
4177023292,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,54,155678040.0,undef
4177022156,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,53,155677980.0,undef
4176261991,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,53,155677980.0,undef
4177019830,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,52,155677920.0,undef
4177018896,45.768241,4.836387,9,place louis pradel light france festival light europe lyon rhne fte premier festivaloflights lumires er december th ftedeslumires dcembre grandlyon rhnealpes december dec december erarrondissement thdecember premierarrondissement ftedeslumires,2009,12,7,19,52,155677920.0,undef
4176445022,45.767692,4.836305,9, street white david black france wall book noir lyon reader stairway read talon spike heel lecture opra rue mur livre blanc passerby escalier ville tang lira hteldeville passant passer aiguille talonaiguille spikeheel htel,2009,11,17,18,33,153945180.0,undef
4174405595,45.767834,4.836022,9,lopera tout lumieres lyon fetedeslumieres,2009,12,5,18,39,155500740.0,undef
4171860621,45.768166,4.836312,9,vendeur lumires lyon fete lumiere eclairage decembre fetelumiere evenement lugdunum sanggi fetelumieres,2009,12,7,22,23,155686980.0,undef
4170692396,45.767788,4.836065,9,fte lumires france lyon ftedeslumires,2009,12,8,22,36,155774160.0,undef
4169931287,45.767788,4.836065,9,fte lumires france lyon ftedeslumires,2009,12,8,22,39,155774340.0,undef
4169779267,45.768241,4.83628,9,jardin luz color luz photography photo reflex foto shot lyon sony picture fotografia alpha amateur francia fetedelumiere davidcordova deividcordova,2009,12,8,13,34,155741640.0,undef
4471996499,45.767721,4.836226,9,opra tarkastad lyon opra opera france,2010,3,26,18,58,165092280.0,undef
4472774138,45.767721,4.836226,9,opra tarkastad lyon opra opera france,2010,3,26,18,58,165092280.0,undef
4425846436,45.767796,4.835947,9,lopra lyon nuit france night opera lyon opra paysageurbain,2010,3,10,19,20,163711200.0,undef
4523492381,45.767613,4.836152,9,opra lyon lyon france opra french republic rpublique franaise,2010,4,4,13,3,165848580.0,undef
4519878471,45.767707,4.835849,9,red bike city red sign lyon rhonealpes velov,2010,3,20,18,38,164572680.0,undef
4519878043,45.767707,4.835849,9,secret city girl outside lyon starbucks rhonealpes,2010,3,20,18,33,164572380.0,undef
4507396941,45.767889,4.836087,9,opera lyon opera nouvel france nikon opera lyon nikkor achitecture archi architecte jeannouvel rhonealpes nikond mm,2010,4,6,20,14,166047240.0,undef
4615389452,45.767904,4.836237,9,lyon fond noir city black color night noir lyon jour nuit couleur ville matdefournoux,2010,5,17,15,2,169570920.0,undef
4724891906,45.767844,4.836237,9,fte musique lyon ftedelamusique,2010,6,21,19,52,172612320.0,undef
4716703876,45.767889,4.836387,9,lucas garnier bokeh main trompette,2010,6,16,19,44,172179840.0,undef
4715940929,45.767889,4.836387,9,marine pellegrini nrelax ,2010,6,16,19,43,172179780.0,undef
4715882987,45.767889,4.836387,9,nrelax bokeh,2010,6,16,18,43,172176180.0,undef
