id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken,year_month
26473669015,45.759266,4.826963,324,dsc ,2014,9,21,9,40,306754800.0,Événement Temporaire,2014-09-21 09:40:00,2014-09
26473663175,45.759266,4.826963,324,dsc ,2014,9,21,9,46,306755160.0,Événement Temporaire,2014-09-21 09:46:00,2014-09
25868776514,45.759266,4.826963,324,dsc ,2014,9,21,9,46,306755160.0,Événement Temporaire,2014-09-21 09:46:00,2014-09
26381335652,45.759266,4.826963,324,dsc ,2014,9,21,9,48,306755280.0,Événement Temporaire,2014-09-21 09:48:00,2014-09
25868764744,45.759266,4.826963,324,dsc ,2014,9,21,9,52,306755520.0,Événement Temporaire,2014-09-21 09:52:00,2014-09
26447716116,45.759266,4.826963,324,dsc ,2014,9,21,10,6,306756360.0,Événement Temporaire,2014-09-21 10:06:00,2014-09
26381319992,45.759266,4.826963,324,dsc ,2014,9,21,10,12,306756720.0,Événement Temporaire,2014-09-21 10:12:00,2014-09
25868748604,45.759266,4.826963,324,dsc ,2014,9,21,10,14,306756840.0,Événement Temporaire,2014-09-21 10:14:00,2014-09
26447698906,45.759266,4.826963,324,dsc ,2014,9,21,10,17,306757020.0,Événement Temporaire,2014-09-21 10:17:00,2014-09
26473617965,45.759266,4.826963,324,dsc ,2014,9,21,10,18,306757080.0,Événement Temporaire,2014-09-21 10:18:00,2014-09
26473614125,45.759266,4.826963,324,dsc ,2014,9,21,10,22,306757320.0,Événement Temporaire,2014-09-21 10:22:00,2014-09
25868729464,45.759266,4.826963,324,dsc ,2014,9,21,10,22,306757320.0,Événement Temporaire,2014-09-21 10:22:00,2014-09
26200743190,45.759266,4.826963,324,dsc ,2014,9,21,10,22,306757320.0,Événement Temporaire,2014-09-21 10:22:00,2014-09
26381286072,45.759266,4.826963,324,dsc ,2014,9,21,10,22,306757320.0,Événement Temporaire,2014-09-21 10:22:00,2014-09
25870762143,45.759266,4.826963,324,dsc ,2014,9,21,10,23,306757380.0,Événement Temporaire,2014-09-21 10:23:00,2014-09
26473589335,45.759266,4.826963,324,dsc ,2014,9,21,10,24,306757440.0,Événement Temporaire,2014-09-21 10:24:00,2014-09
26473582545,45.759266,4.826963,324,dsc ,2014,9,21,10,27,306757620.0,Événement Temporaire,2014-09-21 10:27:00,2014-09
