id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken
5131925791,45.758828,4.826028,104,vieux lyon window france geotagged lyon hill rhne rhone fourvire rhonealpes rhnealpes geolat geolon,2010,10,31,8,54,183977640.0,undef,2010-10-31 08:54:00
5361271099,45.758866,4.826031,104,restaurant sambahia lyon brasilfr small restaurant lyon brsilien sambahia brasilfr,2011,1,16,23,41,190683660.0,undef,2011-01-16 23:41:00
7035216329,45.758863,4.826002,104,bal masqu oy oy carnaval dragon stgeorges lyon ,2012,3,31,15,49,228671340.0,undef,2012-03-31 15:49:00
7035225811,45.758863,4.826002,104,pilote char carnaval dragon stpaul lyon ,2012,3,31,15,51,228671460.0,undef,2012-03-31 15:51:00
6889128282,45.758863,4.826002,104,ca va finir apn carnaval dragon stgeorges lyon ,2012,3,31,15,51,228671460.0,undef,2012-03-31 15:51:00
7035219901,45.758863,4.826002,104,petit escargot carnaval dragon stgeorges lyon ,2012,3,31,15,51,228671460.0,undef,2012-03-31 15:51:00
7035214679,45.758863,4.826002,104,tentative druidesque desses carnaval dragon stgeorges lyon ,2012,3,31,15,37,228670620.0,undef,2012-03-31 15:37:00
6889117732,45.758863,4.826002,104,priv carnavalsnif carnaval dragon carnaval dragon stgeorges lyon ,2012,3,31,15,33,228670380.0,undef,2012-03-31 15:33:00
7035207981,45.758863,4.826002,104,abeille organisatrice carnaval dragon stgeorges lyon ,2012,3,31,15,26,228669960.0,undef,2012-03-31 15:26:00
7035206003,45.758863,4.826002,104,chef bruit lambiance carnaval dragon stgeorges lyon ,2012,3,31,15,26,228669960.0,undef,2012-03-31 15:26:00
7035203473,45.758863,4.826002,104,legion carnaval dragon stgeorges lyon ,2012,3,31,15,25,228669900.0,undef,2012-03-31 15:25:00
6889041852,45.758863,4.826002,104,dcouverte carnaval dragon stgeorges lyon ,2012,3,31,14,32,228666720.0,undef,2012-03-31 14:32:00
6889108442,45.758863,4.826002,104,masqu carnaval dragon stgeorges lyon ,2012,3,31,15,23,228669780.0,undef,2012-03-31 15:23:00
6889106996,45.758863,4.826002,104,descente ski carnaval dragon stgeorges lyon ,2012,3,31,15,23,228669780.0,undef,2012-03-31 15:23:00
7035196875,45.758863,4.826002,104,machine sou enfantine carnaval dragon stgeorges lyon ,2012,3,31,15,22,228669720.0,undef,2012-03-31 15:22:00
6889102782,45.758863,4.826002,104,petite princesse carnaval dragon stgeorges lyon ,2012,3,31,15,21,228669660.0,undef,2012-03-31 15:21:00
6889100528,45.758863,4.826002,104,want doudou carnaval dragon stgeorges lyon ,2012,3,31,15,20,228669600.0,undef,2012-03-31 15:20:00
6889098718,45.758863,4.826002,104,tout monde lve bra mme fourvire carnaval dragon stgeorges lyon ,2012,3,31,15,17,228669420.0,undef,2012-03-31 15:17:00
7035189307,45.758863,4.826002,104,dentition prohminente carnaval dragon stgeorges lyon ,2012,3,31,15,14,228669240.0,undef,2012-03-31 15:14:00
7035187875,45.758863,4.826002,104,djette herbe carnaval dragon stgeorges lyon ,2012,3,31,15,13,228669180.0,undef,2012-03-31 15:13:00
6889092836,45.758863,4.826002,104,djette herbe carnaval dragon stgeorges lyon ,2012,3,31,15,13,228669180.0,undef,2012-03-31 15:13:00
7035183863,45.758863,4.826002,104,char tte envahi petite ttes carnaval dragon stgeorges lyon ,2012,3,31,15,13,228669180.0,undef,2012-03-31 15:13:00
7035180465,45.758863,4.826002,104,entre faire fte organiser carnaval dragon stgeorges lyon ,2012,3,31,15,8,228668880.0,undef,2012-03-31 15:08:00
7035178873,45.758863,4.826002,104,pleine enqute carnaval dragon stgeorges lyon ,2012,3,31,15,8,228668880.0,undef,2012-03-31 15:08:00
6889083580,45.758863,4.826002,104,oldie carnaval dragon stgeorges lyon ,2012,3,31,15,4,228668640.0,undef,2012-03-31 15:04:00
6889082174,45.758863,4.826002,104,dfil pointe pique vers ballons carnaval dragon stgeorges lyon ,2012,3,31,15,2,228668520.0,undef,2012-03-31 15:02:00
6889080786,45.758863,4.826002,104,petite duchesse carnaval dragon stgeorges lyon ,2012,3,31,15,0,228668400.0,undef,2012-03-31 15:00:00
7035171651,45.758863,4.826002,104,assortiment masque chapeau carnaval dragon stgeorges lyon ,2012,3,31,14,58,228668280.0,undef,2012-03-31 14:58:00
6889077464,45.758863,4.826002,104,mascotte carnaval dragon stgeorges lyon ,2012,3,31,14,57,228668220.0,undef,2012-03-31 14:57:00
7035166919,45.758863,4.826002,104,takalikatia poum tchak carnaval dragon stgeorges lyon ,2012,3,31,14,56,228668160.0,undef,2012-03-31 14:56:00
7035165459,45.758863,4.826002,104,fanfare carnaval dragon stgeorges lyon ,2012,3,31,14,56,228668160.0,undef,2012-03-31 14:56:00
7035163799,45.758863,4.826002,104,ordres chef carnaval dragon stgeorges lyon ,2012,3,31,14,55,228668100.0,undef,2012-03-31 14:55:00
7035162335,45.758863,4.826002,104,marionette carnaval dragon stgeorges lyon ,2012,3,31,14,54,228668040.0,undef,2012-03-31 14:54:00
7035160393,45.758863,4.826002,104,petite princess carnaval dragon stgeorges lyon ,2012,3,31,14,49,228667740.0,undef,2012-03-31 14:49:00
7035157439,45.758863,4.826002,104,desse carnaval dragon stgeorges lyon ,2012,3,31,14,48,228667680.0,undef,2012-03-31 14:48:00
6889062202,45.758863,4.826002,104,tte domino carnaval dragon stgeorges lyon ,2012,3,31,14,46,228667560.0,undef,2012-03-31 14:46:00
6889059636,45.758863,4.826002,104,salut camel carnaval dragon stgeorges lyon ,2012,3,31,14,43,228667380.0,undef,2012-03-31 14:43:00
7035151419,45.758863,4.826002,104,petit chiot souriant carnaval dragon stgeorges lyon ,2012,3,31,14,43,228667380.0,undef,2012-03-31 14:43:00
6889055996,45.758863,4.826002,104,femme domino carnaval dragon stgeorges lyon ,2012,3,31,14,37,228667020.0,undef,2012-03-31 14:37:00
6889054322,45.758863,4.826002,104,dindon fte carnaval dragon stgeorges lyon ,2012,3,31,14,37,228667020.0,undef,2012-03-31 14:37:00
6889052324,45.758863,4.826002,104,cabriolet fantasy carnaval dragon stgeorges lyon ,2012,3,31,14,36,228666960.0,undef,2012-03-31 14:36:00
7035143363,45.758863,4.826002,104,entre enfer cieux carnaval dragon stgeorges lyon ,2012,3,31,14,35,228666900.0,undef,2012-03-31 14:35:00
6889048626,45.758863,4.826002,104,petite force obscure carnaval dragon stgeorges lyon ,2012,3,31,14,34,228666840.0,undef,2012-03-31 14:34:00
7035139283,45.758863,4.826002,104,desse athna carnaval dragon stgeorges lyon ,2012,3,31,14,34,228666840.0,undef,2012-03-31 14:34:00
6889044638,45.758863,4.826002,104,dieu grec zeus personne carnaval dragon stgeorges lyon ,2012,3,31,14,34,228666840.0,undef,2012-03-31 14:34:00
7035136259,45.758863,4.826002,104,triplette lolympe carnaval dragon stgeorges lyon ,2012,3,31,14,33,228666780.0,undef,2012-03-31 14:33:00
7035133013,45.758863,4.826002,104,fanfare carnaval dragon stgeorges lyon ,2012,3,31,14,32,228666720.0,undef,2012-03-31 14:32:00
7035131989,45.758863,4.826002,104,fanfare carnaval dragon stgeorges lyon ,2012,3,31,14,32,228666720.0,undef,2012-03-31 14:32:00
6889036960,45.758863,4.826002,104,fanfare carnaval dragon stgeorges lyon ,2012,3,31,14,31,228666660.0,undef,2012-03-31 14:31:00
6889035788,45.758863,4.826002,104,triplette carnaval dragon stgeorges lyon ,2012,3,31,14,30,228666600.0,undef,2012-03-31 14:30:00
7035126583,45.758863,4.826002,104,petit matelot carnaval dragon stgeorges lyon ,2012,3,31,14,30,228666600.0,undef,2012-03-31 14:30:00
7035125599,45.758863,4.826002,104,bonne douche carnaval dragon stgeorges lyon ,2012,3,31,14,28,228666480.0,undef,2012-03-31 14:28:00
6889031072,45.758863,4.826002,104,dtective carnaval dragon stgeorges lyon ,2012,3,31,14,26,228666360.0,undef,2012-03-31 14:26:00
7035122091,45.758863,4.826002,104,bronzage olympique carnaval dragon stgeorges lyon ,2012,3,31,14,26,228666360.0,undef,2012-03-31 14:26:00
6889027170,45.758863,4.826002,104,trs petite diablesse carnaval dragon stgeorges lyon ,2012,3,31,14,26,228666360.0,undef,2012-03-31 14:26:00
6889025302,45.758863,4.826002,104,petite diablesse carnaval dragon stgeorges lyon ,2012,3,31,14,26,228666360.0,undef,2012-03-31 14:26:00
7035117109,45.758863,4.826002,104,mascotte carnaval dragon stpaul lyon ,2012,3,31,14,24,228666240.0,undef,2012-03-31 14:24:00
6889021678,45.758863,4.826002,104,dcouverte carnaval dragon stpaul lyon ,2012,3,31,14,24,228666240.0,undef,2012-03-31 14:24:00
6889019582,45.758863,4.826002,104,avant carnaval dragon stpaul lyon ,2012,3,31,14,23,228666180.0,undef,2012-03-31 14:23:00
7035111491,45.758863,4.826002,104,grard colomb maire lyon carnaval dragon stgeorges lyon ,2012,3,31,14,18,228665880.0,undef,2012-03-31 14:18:00
6889011448,45.758863,4.826002,104,carnaval dragon stgeorges lyon ,2012,3,31,14,3,228664980.0,undef,2012-03-31 14:03:00
6889016360,45.758863,4.826002,104,carnaval dragon stgeorges lyon ,2012,3,31,14,16,228665760.0,undef,2012-03-31 14:16:00
7035108309,45.758863,4.826002,104,carnaval dragon stgeorges lyon ,2012,3,31,14,14,228665640.0,undef,2012-03-31 14:14:00
6889013688,45.758863,4.826002,104,carnaval dragon stgeorges lyon ,2012,3,31,14,9,228665340.0,undef,2012-03-31 14:09:00
6889012430,45.758863,4.826002,104,carnaval dragon stgeorges lyon ,2012,3,31,14,7,228665220.0,undef,2012-03-31 14:07:00
8168866707,45.758863,4.826002,104,aaa art alcool arrang marche urbaine ,2012,11,8,22,58,247877880.0,undef,2012-11-08 22:58:00
8168896188,45.758863,4.826002,104,croise marche urbaine ,2012,11,8,22,32,247876320.0,undef,2012-11-08 22:32:00
8168895954,45.758863,4.826002,104,cenotype gourgillon marche urbaine ,2012,11,8,22,29,247876140.0,undef,2012-11-08 22:29:00
8168865987,45.758863,4.826002,104,gourgillon nuit marche urbaine ,2012,11,8,22,16,247875360.0,undef,2012-11-08 22:16:00
8168895486,45.758863,4.826002,104,obscur portail marche urbaine ,2012,11,8,22,15,247875300.0,undef,2012-11-08 22:15:00
8168895262,45.758863,4.826002,104,pose monte lente marche urbaine ,2012,11,8,22,2,247874520.0,undef,2012-11-08 22:02:00
8168895138,45.758863,4.826002,104,escalier laire jeu marche urbaine ,2012,11,8,21,59,247874340.0,undef,2012-11-08 21:59:00
8168865365,45.758863,4.826002,104,croix lumire marche urbaine ,2012,11,8,21,51,247873860.0,undef,2012-11-08 21:51:00
8168865191,45.758863,4.826002,104,passerelle stgeorges marche urbaine ,2012,11,8,21,45,247873500.0,undef,2012-11-08 21:45:00
8408243316,45.75878,4.826023,104,quartier saintgeorges ,2013,1,22,16,32,254334720.0,undef,2013-01-22 16:32:00
