id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken,year_month
4175319526,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,23,58,155519880.0,Événement Temporaire,2009-12-05 23:58:00,2009-12
4174558891,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,23,56,155519760.0,Événement Temporaire,2009-12-05 23:56:00,2009-12
4175317050,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,23,56,155519760.0,Événement Temporaire,2009-12-05 23:56:00,2009-12
4175315676,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,23,54,155519640.0,Événement Temporaire,2009-12-05 23:54:00,2009-12
4175313344,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,23,48,155519280.0,Événement Temporaire,2009-12-05 23:48:00,2009-12
4175310646,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,23,19,155517540.0,Événement Temporaire,2009-12-05 23:19:00,2009-12
4175304134,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,52,155515920.0,Événement Temporaire,2009-12-05 22:52:00,2009-12
4175302634,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,48,155515680.0,Événement Temporaire,2009-12-05 22:48:00,2009-12
4174541061,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,46,155515560.0,Événement Temporaire,2009-12-05 22:46:00,2009-12
4175298032,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,45,155515500.0,Événement Temporaire,2009-12-05 22:45:00,2009-12
4174536313,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,43,155515380.0,Événement Temporaire,2009-12-05 22:43:00,2009-12
4174534291,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,41,155515260.0,Événement Temporaire,2009-12-05 22:41:00,2009-12
4174530361,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,10,155513400.0,Événement Temporaire,2009-12-05 22:10:00,2009-12
4175286508,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,10,155513400.0,Événement Temporaire,2009-12-05 22:10:00,2009-12
4174524289,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,9,155513340.0,Événement Temporaire,2009-12-05 22:09:00,2009-12
4175280152,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,9,155513340.0,Événement Temporaire,2009-12-05 22:09:00,2009-12
4175276840,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,7,155513220.0,Événement Temporaire,2009-12-05 22:07:00,2009-12
4175273494,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,6,155513160.0,Événement Temporaire,2009-12-05 22:06:00,2009-12
4175270144,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,6,155513160.0,Événement Temporaire,2009-12-05 22:06:00,2009-12
4174507613,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,5,155513100.0,Événement Temporaire,2009-12-05 22:05:00,2009-12
4174504455,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,22,4,155513040.0,Événement Temporaire,2009-12-05 22:04:00,2009-12
4174492453,45.757568,4.832739,335,lyon fte lumies ,2009,12,5,21,55,155512500.0,Événement Temporaire,2009-12-05 21:55:00,2009-12
