id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type
4411622308,45.75,4.85,57, ,2010,1,1,21,41,-1.6366970452350635,undef
4748863540,45.75,4.85,57, ,2010,6,30,13,49,-1.4602118344785389,undef
4748863298,45.75,4.85,57, ,2010,6,30,13,49,-1.4602118344785389,undef
4748863012,45.75,4.85,57, ,2010,6,30,13,49,-1.4602118344785389,undef
4748221733,45.75,4.85,57, ,2010,6,30,13,49,-1.4602118344785389,undef
4748862478,45.75,4.85,57, ,2010,6,30,13,48,-1.4602125166049835,undef
4748221141,45.75,4.85,57, ,2010,6,30,13,48,-1.4602125166049835,undef
4748861834,45.75,4.85,57, ,2010,6,30,13,48,-1.4602125166049835,undef
4748220475,45.75,4.85,57, ,2010,6,30,13,48,-1.4602125166049835,undef
4748861180,45.75,4.85,57, ,2010,6,30,13,48,-1.4602125166049835,undef
4748219931,45.75,4.85,57, ,2010,6,30,13,48,-1.4602125166049835,undef
4748219659,45.75,4.85,57, ,2010,6,30,13,47,-1.4602131987314282,undef
4748860312,45.75,4.85,57, ,2010,6,30,13,47,-1.4602131987314282,undef
4748860034,45.75,4.85,57, ,2010,6,30,13,47,-1.4602131987314282,undef
4748859768,45.75,4.85,57, ,2010,6,30,13,47,-1.4602131987314282,undef
4748859514,45.75,4.85,57, ,2010,6,30,13,47,-1.4602131987314282,undef
4748859226,45.75,4.85,57, ,2010,6,30,13,47,-1.4602131987314282,undef
4748858916,45.75,4.85,57, ,2010,6,30,13,46,-1.4602138808578726,undef
4748858626,45.75,4.85,57, ,2010,6,30,13,46,-1.4602138808578726,undef
4748217211,45.75,4.85,57, ,2010,6,30,13,46,-1.4602138808578726,undef
4748857952,45.75,4.85,57, ,2010,6,30,13,46,-1.4602138808578726,undef
4748216667,45.75,4.85,57, ,2010,6,30,13,46,-1.4602138808578726,undef
4748857320,45.75,4.85,57, ,2010,6,30,13,46,-1.4602138808578726,undef
4748216091,45.75,4.85,57, ,2010,6,30,13,45,-1.4602145629843173,undef
4748856744,45.75,4.85,57, ,2010,6,30,13,45,-1.4602145629843173,undef
4748795586,45.75,4.85,57, ,2010,6,30,13,5,-1.4602418480421009,undef
4748154013,45.75,4.85,57, ,2010,6,30,13,5,-1.4602418480421009,undef
4748795116,45.75,4.85,57, ,2010,6,30,13,5,-1.4602418480421009,undef
4748151419,45.75,4.85,57, ,2009,10,24,18,55,-1.7045863617595751,undef
4748151193,45.75,4.85,57, fog day,2009,10,24,15,54,-1.7047098266460463,undef
5956909523,45.75,4.85,57, ,2011,7,6,21,43,-1.0954692747847126,undef
5956909257,45.75,4.85,57, ,2011,7,6,10,26,-1.0959310743877015,undef
5957468924,45.75,4.85,57, ,2011,7,6,10,26,-1.0959310743877015,undef
5956908791,45.75,4.85,57, ,2011,7,6,10,26,-1.0959310743877015,undef
5956908579,45.75,4.85,57, ,2011,7,5,17,8,-1.096639121637189,undef
5956908143,45.75,4.85,57, ,2011,7,5,16,59,-1.09664526077519,undef
6236020139,45.75,4.85,57, bookselections flickrselections selectionsforanna,2011,9,16,9,28,-1.0252477679461391,undef
6236544360,45.75,4.85,57, bookselections flickrselections selectionsforanna,2011,9,16,9,4,-1.0252641389808093,undef
6236019699,45.75,4.85,57, bookselections flickrselections,2011,9,16,8,25,-1.0252907419121484,undef
6236543846,45.75,4.85,57, bookselections flickrselections,2011,9,16,8,18,-1.0252955167972606,undef
6236543598,45.75,4.85,57, bookselections flickrselections,2011,9,15,14,56,-1.026006292552526,undef
6212795104,45.75,4.85,57,tiltshift ,2011,9,9,18,11,-1.0317668503771096,undef
6212280121,45.75,4.85,57,lyon france ,2011,9,8,14,41,-1.032892359010687,undef
6212794238,45.75,4.85,57,lyon france ,2011,9,8,14,39,-1.0328937232635762,undef
6212793852,45.75,4.85,57,lyon france ,2011,9,8,14,35,-1.0328964517693546,undef
6212793358,45.75,4.85,57,lyon france ,2011,9,8,14,9,-1.032914187056914,undef
6212277157,45.75,4.85,57,lyon france ,2011,9,8,13,32,-1.032939425735364,undef
6212790900,45.75,4.85,57,lyon france ,2011,9,8,13,27,-1.032942836367587,undef
6212276139,45.75,4.85,57,lyon france ,2011,9,8,13,24,-1.0329448827469208,undef
6212275661,45.75,4.85,57,lyon france ,2011,9,8,13,24,-1.0329448827469208,undef
6212275187,45.75,4.85,57,lyon france ,2011,9,8,13,20,-1.0329476112526992,undef
6212789228,45.75,4.85,57,lyon france ,2011,9,8,13,14,-1.0329517040113667,undef
6212788466,45.75,4.85,57,lyon france ,2011,9,8,13,8,-1.0329557967700342,undef
6212788136,45.75,4.85,57,lyon france ,2011,9,8,13,2,-1.0329598895287018,undef
6212787752,45.75,4.85,57,lyon france ,2011,9,8,13,1,-1.0329605716551464,undef
6212272865,45.75,4.85,57,lyon france ,2011,9,8,12,59,-1.0329619359080355,undef
6212272455,45.75,4.85,57,lyon france ,2011,9,8,12,57,-1.0329633001609246,undef
6212786668,45.75,4.85,57,lyon france ,2011,9,8,12,34,-1.0329789890691503,undef
6212271613,45.75,4.85,57,lyon france ,2011,9,8,12,33,-1.032979671195595,undef
6212271011,45.75,4.85,57,lyon france ,2011,9,8,12,26,-1.0329844460807072,undef
6212785152,45.75,4.85,57,lyon france ,2011,9,8,12,24,-1.0329858103335965,undef
6212784668,45.75,4.85,57,lyon france ,2011,9,8,11,53,-1.0330069562533786,undef
6212784098,45.75,4.85,57,lyon france ,2011,9,8,11,32,-1.0330212809087151,undef
6401919189,45.75,4.85,57,opera lyon ,2011,11,1,10,44,-0.9800118706465438,undef
6401916561,45.75,4.85,57,opera lyon ,2011,11,1,10,45,-0.9800111885200992,undef
6401915605,45.75,4.85,57,hotel ville lyon ,2011,11,1,10,47,-0.98000982426721,undef
6401914387,45.75,4.85,57,hotel ville lyon ,2011,11,1,10,46,-0.9800105063936546,undef
6401680887,45.75,4.85,57,basilique notredame fourviere ,2011,11,13,12,26,-0.9681551487866372,undef
6401676959,45.75,4.85,57,crypte basilique notredame fourviere ,2011,11,13,12,10,-0.9681660628097508,undef
6401676007,45.75,4.85,57,basilique notredame fourviere ,2011,11,13,12,1,-0.968172201947752,undef
6401675103,45.75,4.85,57,basilique notredame fourviere ,2011,11,13,12,20,-0.9681592415453047,undef
6401674009,45.75,4.85,57,theatre romain ,2011,11,13,11,11,-0.9682063082699816,undef
6401673153,45.75,4.85,57,odeon romain ,2011,11,13,11,38,-0.9681878908559776,undef
6401669735,45.75,4.85,57,basilique notredame fourviere ,2011,11,13,12,5,-0.9681694734419736,undef
6306777301,45.75,4.85,57, ilford,2011,10,26,17,25,-0.9856319104235411,undef
6306776791,45.75,4.85,57, ilford,2011,10,27,21,17,-0.9844913950081828,undef
6307297792,45.75,4.85,57, ilford,2011,10,26,17,25,-0.9856319104235411,undef
6307296284,45.75,4.85,57, ilford,2011,10,26,17,26,-0.9856312282970968,undef
6307295720,45.75,4.85,57, ilford,2011,10,26,17,27,-0.9856305461706522,undef
6306773791,45.75,4.85,57, ilford,2011,10,26,17,26,-0.9856312282970968,undef
6307293894,45.75,4.85,57, ilford,2011,10,26,17,26,-0.9856312282970968,undef
6306770697,45.75,4.85,57, ilford,2011,10,26,17,27,-0.9856305461706522,undef
6307291992,45.75,4.85,57, ilford,2011,10,27,21,13,-0.984494123513961,undef
6306768735,45.75,4.85,57, ilford,2011,10,26,17,28,-0.9856298640442076,undef
6307290060,45.75,4.85,57, ilford,2011,10,26,17,28,-0.9856298640442076,undef
6307289040,45.75,4.85,57, ilford,2011,10,27,21,11,-0.9844954877668504,undef
6306766399,45.75,4.85,57, ilford,2011,10,27,21,11,-0.9844954877668504,undef
6307287230,45.75,4.85,57, ilford,2011,10,26,17,29,-0.9856291819177628,undef
6307284928,45.75,4.85,57, ilford,2011,10,26,17,23,-0.9856332746764304,undef
6307284442,45.75,4.85,57, ilford,2011,10,26,17,23,-0.9856332746764304,undef
6306762317,45.75,4.85,57, ilford,2011,10,26,17,24,-0.985632592549986,undef
6306761747,45.75,4.85,57, ilford,2011,10,26,17,24,-0.985632592549986,undef
6307282944,45.75,4.85,57, ilford,2011,10,26,17,24,-0.985632592549986,undef
6306760801,45.75,4.85,57, ilford,2011,10,26,17,24,-0.985632592549986,undef
6307281862,45.75,4.85,57, ilford,2011,10,26,17,24,-0.985632592549986,undef
6300794790,45.75,4.85,57,lhorloge astronomique ,2011,10,22,8,43,-0.9899170287484712,undef
6300793950,45.75,4.85,57,laurent mourguet pere guignol ,2011,10,22,8,28,-0.98992726064514,undef
6300792618,45.75,4.85,57,rhone ,2011,10,22,7,33,-0.9899647775995928,undef
