id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type
4369963392,45.764184,4.836366,118,envahisseurs exposition observer,2010,2,15,11,55,-1.5928949777220016,undef
4250764452,45.764184,4.836366,118,serpentaire secrtaire animal bizarre,2010,1,6,10,48,-1.6322311634023166,undef
4250637990,45.764184,4.836366,118,phyllie gante animal bizarre,2010,1,6,9,17,-1.6322932369087744,undef
4250637986,45.764184,4.836366,118,gupier deurope animal bizarre gupierdeurope,2010,1,6,9,17,-1.6322932369087744,undef
4249798179,45.764184,4.836366,118,trilobite drotops animal bizarre,2010,1,6,8,29,-1.6323259789781148,undef
4249798185,45.764184,4.836366,118,harfang neiges animal bizarre harfangdesneiges,2010,1,6,8,29,-1.6323259789781148,undef
4249798171,45.764184,4.836366,118,chevalier combattant animal bizarre chevaliercombattant,2010,1,6,8,29,-1.6323259789781148,undef
4249798175,45.764184,4.836366,118,diodon poisson hrisson animal bizarre,2010,1,6,8,29,-1.6323259789781148,undef
4249798181,45.764184,4.836366,118,fennec renard sable animal bizarre,2010,1,6,8,29,-1.6323259789781148,undef
4249798187,45.764184,4.836366,118,maki catta animal bizarre makicatta,2010,1,6,8,29,-1.6323259789781148,undef
4191454558,45.76444,4.836462,118,anything maria rock lyon maria goth techno electronic anything nuits sonores fesrtival,2009,5,23,20,53,-1.855774231191943,undef
4191454324,45.76444,4.836462,118,violaine fr rock lyon goth techno electronic fr violaine nuits sonores fesrtival,2009,5,23,19,51,-1.855816523031508,undef
4190692375,45.76444,4.836462,118,tsugi garden party nuits sonores party rock garden lyon goth techno electronic nuits sonores tsugi fesrtival,2009,5,23,20,6,-1.8558062911348387,undef
4190692099,45.76444,4.836462,118,tsugi garden party nuits sonores party rock garden lyon goth techno electronic nuits sonores tsugi fesrtival,2009,5,23,18,17,-1.8558806429172996,undef
4190691861,45.76444,4.836462,118,tsugi garden party nuits sonores party rock garden lyon goth techno electronic nuits sonores tsugi fesrtival,2009,5,23,18,24,-1.8558758680321872,undef
4191453372,45.76444,4.836462,118,violaine fr rock lyon goth techno electronic fr violaine nuits sonores fesrtival,2009,5,23,19,51,-1.855816523031508,undef
4191453136,45.76444,4.836462,118,tsugi garden party nuits sonores party rock garden lyon goth techno electronic nuits sonores tsugi fesrtival,2009,5,23,20,6,-1.8558062911348387,undef
