id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type
4486743998,45.770365,4.833737,63, street art lyon xrousse,2010,3,20,15,13,-1.5603452680389374,undef
5191141320,45.770516,4.833759,63,pasted paper rule corp lyon france streetart france pasteup collage wall paper europe lyon wheatpaste rule pasted corp mur croixrousse gripa wheatpaper,2010,11,5,14,39,-1.3344481818890224,undef
5191141318,45.770516,4.833759,63,pasted paper lyon france streetart france pasteup collage wall paper europe lyon wheatpaste pasted mur croixrousse wheatpaper,2010,11,5,14,37,-1.3344495461419117,undef
5536381431,45.770467,4.833898,63,r ray pigeot dfroisse etplielebitume,2010,10,9,17,54,-1.3608362433980827,undef
8040746431,45.770321,4.833823,63,pasted paper lyon france streetart france collage wall paper europe lyon morrissey wheatpaste pasted mur baudelaire wheatpaper,2012,8,28,5,9,-0.6845794968613154,undef
8229961841,45.770381,4.833801,63,streetart lyon france streetart france pasteup collage wall paper mirror big europe lyon ben wheatpaste einstein pasted passage mur croixrousse mermet wheatpaper,2012,11,23,16,4,-0.5986759030615606,undef
9511949050,45.770389,4.833694,63,traboule croix rousse frankreich france lyon tourisme vacances traboule lacroixrousse lacourdesvoraces escalier rhne rhnealpes,2013,8,10,11,40,-0.3434678435875064,undef
14514044632,45.770374,4.833818,63,rue frida kalho lyon france streetart france pasteup collage paper europe lyon wheatpaste pasted croixrousse wheatpaper,2014,6,18,16,33,-0.0368022115127288,undef
14514044642,45.770419,4.833807,63,pasted paper lyon france streetart france pasteup collage paper europe lyon wheatpaste pasted croixrousse wheatpaper,2014,6,18,16,33,-0.0368022115127288,undef
14514044542,45.770404,4.833818,63,pasted paper standard lyon france streetart france pasteup collage paper europe lyon wheatpaste pasted standard croixrousse wheatpaper,2014,6,18,16,32,-0.0368028936391734,undef
