id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken,year_month
31016692466,45.780708,4.872393,382,achat ldoll achats ldollfestival ldoll ldoll lyon dress shoe fimo collier chocolat miraisuenaga smartdoll culturejapan dannychoo doll dollfie dream dd dd uzuki shimamura rin shibuya photo photography shooting,2016,11,15,15,3,374684580.0,Événement Temporaire,2016-11-15 15:03:00,2016-11
30910163482,45.780708,4.872393,382,achat ldoll achats ldollfestival ldoll ldoll lyon dress shoe fimo collier chocolat miraisuenaga smartdoll culturejapan dannychoo doll dollfie dream dd dd uzuki shimamura rin shibuya photo photography shooting,2016,11,15,14,3,374680980.0,Événement Temporaire,2016-11-15 14:03:00,2016-11
30910146842,45.780708,4.872393,382,achat ldoll achats ldollfestival ldoll ldoll lyon dress shoe fimo collier chocolat miraisuenaga smartdoll culturejapan dannychoo doll dollfie dream dd dd uzuki shimamura rin shibuya photo photography shooting,2016,11,15,14,43,374683380.0,Événement Temporaire,2016-11-15 14:43:00,2016-11
30938282941,45.780708,4.872393,382,achat ldoll achats ldollfestival ldoll ldoll lyon dress shoe fimo collier chocolat miraisuenaga smartdoll culturejapan dannychoo doll dollfie dream dd dd uzuki shimamura rin shibuya photo photography shooting,2016,11,15,14,42,374683320.0,Événement Temporaire,2016-11-15 14:42:00,2016-11
31016634516,45.780708,4.872393,382,achat ldoll achats ldollfestival ldoll ldoll lyon dress shoe fimo collier chocolat miraisuenaga smartdoll culturejapan dannychoo doll dollfie dream dd dd uzuki shimamura rin shibuya photo photography shooting,2016,11,15,13,59,374680740.0,Événement Temporaire,2016-11-15 13:59:00,2016-11
31052352515,45.780708,4.872393,382,achat ldoll achats ldollfestival ldoll ldoll lyon dress shoe fimo collier chocolat miraisuenaga smartdoll culturejapan dannychoo doll dollfie dream dd dd uzuki shimamura rin shibuya photo photography shooting,2016,11,15,15,51,374687460.0,Événement Temporaire,2016-11-15 15:51:00,2016-11
30938214041,45.780708,4.872393,382,achat ldoll achats ldollfestival ldoll ldoll lyon dress shoe fimo collier chocolat miraisuenaga smartdoll culturejapan dannychoo doll dollfie dream dd dd uzuki shimamura rin shibuya photo photography shooting,2016,11,15,14,4,374681040.0,Événement Temporaire,2016-11-15 14:04:00,2016-11
31052296895,45.780708,4.872393,382,achat ldoll achats ldollfestival ldoll ldoll lyon dress shoe fimo collier chocolat miraisuenaga smartdoll culturejapan dannychoo doll dollfie dream dd dd uzuki shimamura rin shibuya photo photography shooting,2016,11,15,14,8,374681280.0,Événement Temporaire,2016-11-15 14:08:00,2016-11
31052281805,45.780708,4.872393,382,achat ldoll achats ldollfestival ldoll ldoll lyon dress shoe fimo collier chocolat miraisuenaga smartdoll culturejapan dannychoo doll dollfie dream dd dd uzuki shimamura rin shibuya photo photography shooting,2016,11,15,15,15,374685300.0,Événement Temporaire,2016-11-15 15:15:00,2016-11
30938162171,45.780708,4.872393,382,achat ldoll achats ldollfestival ldoll ldoll lyon dress shoe fimo collier chocolat miraisuenaga smartdoll culturejapan dannychoo doll dollfie dream dd dd uzuki shimamura rin shibuya photo photography shooting,2016,11,15,14,11,374681460.0,Événement Temporaire,2016-11-15 14:11:00,2016-11
31052251055,45.780708,4.872393,382,achat ldoll achats ldollfestival ldoll ldoll lyon dress shoe fimo collier chocolat miraisuenaga smartdoll culturejapan dannychoo doll dollfie dream dd dd uzuki shimamura rin shibuya photo photography shooting,2016,11,15,15,38,374686680.0,Événement Temporaire,2016-11-15 15:38:00,2016-11
30909979512,45.780708,4.872393,382,achat ldoll achats ldollfestival ldoll ldoll lyon dress shoe fimo collier chocolat miraisuenaga smartdoll culturejapan dannychoo doll dollfie dream dd dd uzuki shimamura rin shibuya photo photography shooting,2016,11,15,14,12,374681520.0,Événement Temporaire,2016-11-15 14:12:00,2016-11
31016473256,45.780708,4.872393,382,achat ldoll achats ldollfestival ldoll ldoll lyon dress shoe fimo collier chocolat miraisuenaga smartdoll culturejapan dannychoo doll dollfie dream dd dd uzuki shimamura rin shibuya photo photography shooting,2016,11,15,14,13,374681580.0,Événement Temporaire,2016-11-15 14:13:00,2016-11
