id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type
4551978501,45.760468,4.85998,117,train nuit train lyon part nuit dieu sncf sanggi,2010,4,23,22,26,-1.5266529965611808,undef
5148878934,45.760442,4.860098,117,waiting platform square squareformat iphoneography instagramapp uploadedbyinstagram,2010,11,5,16,23,-1.3343772407387846,undef
5148212237,45.760442,4.860098,117,back homegna square squareformat iphoneography instagramapp uploadedbyinstagram,2010,11,5,15,54,-1.3343970224056778,undef
5447604538,45.760442,4.860098,117,leaving lyon partdieu station square squareformat iphoneography instagramapp uploadedbyinstagram foursquarevenue,2011,2,15,8,37,-1.2345043794802206,undef
5275283524,45.760599,4.860007,117,voyageuse lyon gare enfant lightroom aat rampe partdieu caxup cr,2010,12,18,18,38,-1.292047884219598,undef
5273843871,45.760599,4.860007,117,revoir train lyon gare soir flou lightroom aat partdieu caxup cr,2010,12,18,18,18,-1.2920615267484898,undef
5557527933,45.760442,4.860098,117, square squareformat lomofi iphoneography instagramapp uploadedbyinstagram foursquarevenue,2011,3,25,8,3,-1.197201612731236,undef
5626253617,45.760442,4.860098,117,half world away square squareformat hefe iphoneography instagramapp uploadedbyinstagram foursquarevenue,2011,4,17,8,37,-1.1745863925872166,undef
5626186703,45.760442,4.860098,117, square squareformat lomofi iphoneography instagramapp uploadedbyinstagram foursquarevenue,2011,4,17,7,57,-1.1746136776450002,undef
5936565202,45.760487,4.860098,117,correspondance lyon part dieu direction culoz maintenant square squareformat earlybird iphoneography instagramapp uploadedbyinstagram foursquarevenue b cef f e,2011,7,14,11,7,-1.0880450105617678,undef
6031933620,45.760487,4.860098,117,gare sncf lyon partdieu square squareformat lomofi iphoneography instagramapp uploadedbyinstagram foursquarevenue b cef f e,2011,8,11,18,11,-1.0602524507032918,undef
6031374661,45.760487,4.860098,117,gare sncf lyon partdieu square squareformat lomofi iphoneography instagramapp uploadedbyinstagram foursquarevenue b cef f e,2011,8,11,18,9,-1.0602538149561809,undef
6126473043,45.760487,4.860098,117,boite schtroumpfs ipad spotify maina quipe voyage uu square squareformat walden iphoneography instagramapp uploadedbyinstagram foursquarevenue b cef f e,2011,9,8,14,9,-1.032914187056914,undef
6126460999,45.760487,4.860098,117, square squareformat brannan iphoneography instagramapp uploadedbyinstagram foursquarevenue b cef f e,2011,9,8,14,2,-1.0329189619420265,undef
6126437445,45.760487,4.860098,117,attente train square squareformat brannan iphoneography instagramapp uploadedbyinstagram foursquarevenue b cef f e,2011,9,8,13,48,-1.0329285117122504,undef
6825480333,45.76045,4.860152,117,portable endormi france sign train portable phone cellular rail sncf,2012,2,5,13,6,-0.8856178489909464,undef
6984152973,45.760487,4.860098,117, square squareformat rise iphoneography instagramapp uploadedbyinstagram foursquarevenue b cef f e,2012,3,15,9,20,-0.8474637884391104,undef
7048766009,45.760487,4.860098,117, square squareformat sutro iphoneography instagramapp uploadedbyinstagram foursquarevenue b cef f e,2012,4,5,22,24,-0.8263014976220731,undef
7048742273,45.760487,4.860098,117,last train square squareformat hudson iphoneography instagramapp uploadedbyinstagram foursquarevenue b cef f e,2012,4,5,22,14,-0.826308318886519,undef
7220794692,45.760487,4.860098,117,meximieux perouge square squareformat rise iphoneography instagramapp uploadedbyinstagram foursquarevenue b cef f e,2012,5,18,20,14,-0.7841529046107034,undef
6992938938,45.760487,4.860098,117,cest parti train square squareformat hudson iphoneography instagramapp uploadedbyinstagram foursquarevenue b cef f e,2012,5,3,17,0,-0.799019168344152,undef
7888321506,45.760487,4.860098,117,love put full size formula car window like schumacher ferrari kind nice mean see everyday right adamjakovina lyon france square squareformat iphoneography instagramapp uploadedbyinstagram foursquarevenue b cef f e,2012,8,29,9,41,-0.683411696388173,undef
8033616218,45.760487,4.860098,117,temmne vent square squareformat iphoneography instagramapp xproii uploadedbyinstagram foursquarevenue b cef f e,2012,9,28,21,42,-0.6534520208152265,undef
8125755033,45.760487,4.860098,117,upload square squareformat iphoneography instagramapp uploadedbyinstagram foursquarevenue b cef f e,2012,10,26,20,44,-0.6259882459030438,undef
8079067969,45.760487,4.860098,117, square squareformat sutro iphoneography instagramapp uploadedbyinstagram foursquarevenue b cef f e,2012,10,12,7,48,-0.640269245147032,undef
