id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken,year_month
26814980393,45.768504,4.840829,384,dsc skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,19,34,359840040.0,Événement Temporaire,2016-05-27 19:34:00,2016-05
26813254304,45.768504,4.840829,384,dsc noir blanc nb bw monochrome skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,1,359841660.0,Événement Temporaire,2016-05-27 20:01:00,2016-05
26814979043,45.768504,4.840829,384,dsc noir blanc nb bw monochrome skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,2,359841720.0,Événement Temporaire,2016-05-27 20:02:00,2016-05
26813252834,45.768504,4.840829,384,dsc skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,18,359842680.0,Événement Temporaire,2016-05-27 20:18:00,2016-05
26814977923,45.768504,4.840829,384,dsc noir blanc nb bw monochrome skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,22,359842920.0,Événement Temporaire,2016-05-27 20:22:00,2016-05
26814977073,45.768504,4.840829,384,dsc skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,24,359843040.0,Événement Temporaire,2016-05-27 20:24:00,2016-05
27387956786,45.768504,4.840829,384,dsc skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,24,359843040.0,Événement Temporaire,2016-05-27 20:24:00,2016-05
26813252044,45.768504,4.840829,384,dsc noir blanc nb bw monochrome skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,23,359842980.0,Événement Temporaire,2016-05-27 20:23:00,2016-05
26813251474,45.768504,4.840829,384,dsc noir blanc nb bw monochrome skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,27,359843220.0,Événement Temporaire,2016-05-27 20:27:00,2016-05
26814976023,45.768504,4.840829,384,dsc noir blanc nb bw monochrome skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,24,359843040.0,Événement Temporaire,2016-05-27 20:24:00,2016-05
26814975573,45.768504,4.840829,384,dsc skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,24,359843040.0,Événement Temporaire,2016-05-27 20:24:00,2016-05
26814975663,45.768504,4.840829,384,dsc noir blanc nb bw monochrome skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,39,359843940.0,Événement Temporaire,2016-05-27 20:39:00,2016-05
26814975673,45.768504,4.840829,384,dsc noir blanc nb bw monochrome skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,29,359843340.0,Événement Temporaire,2016-05-27 20:29:00,2016-05
26814974653,45.768504,4.840829,384,dsc noir blanc nb bw monochrome skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,36,359843760.0,Événement Temporaire,2016-05-27 20:36:00,2016-05
26813250154,45.768504,4.840829,384,dsc skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,40,359844000.0,Événement Temporaire,2016-05-27 20:40:00,2016-05
26814974033,45.768504,4.840829,384,dsc skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,40,359844000.0,Événement Temporaire,2016-05-27 20:40:00,2016-05
26814973493,45.768504,4.840829,384,dsc noir blanc nb bw monochrome skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,47,359844420.0,Événement Temporaire,2016-05-27 20:47:00,2016-05
27387954486,45.768504,4.840829,384,dsc noir blanc nb bw monochrome skate skateboard skateboarding skatepark sport saut nigth nuit france flash lyon foch graffiti graph,2016,5,27,20,43,359844180.0,Événement Temporaire,2016-05-27 20:43:00,2016-05
