id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken,year_month
9479909835,45.74532,4.870483,375, ,2013,7,27,11,40,270387600.0,Événement Temporaire,2013-07-27 11:40:00,2013-07
9482700534,45.74532,4.870483,375, ,2013,7,27,11,36,270387360.0,Événement Temporaire,2013-07-27 11:36:00,2013-07
9479908805,45.74532,4.870483,375, ,2013,7,27,11,35,270387300.0,Événement Temporaire,2013-07-27 11:35:00,2013-07
9479907979,45.74532,4.870483,375, ,2013,7,27,11,4,270385440.0,Événement Temporaire,2013-07-27 11:04:00,2013-07
9479907527,45.74532,4.870483,375, ,2013,7,27,11,4,270385440.0,Événement Temporaire,2013-07-27 11:04:00,2013-07
9482698492,45.74532,4.870483,375, ,2013,7,27,11,3,270385380.0,Événement Temporaire,2013-07-27 11:03:00,2013-07
9479906627,45.74532,4.870483,375, ,2013,7,27,11,3,270385380.0,Événement Temporaire,2013-07-27 11:03:00,2013-07
9482697568,45.74532,4.870483,375, ,2013,7,27,11,3,270385380.0,Événement Temporaire,2013-07-27 11:03:00,2013-07
9479905699,45.74532,4.870483,375, ,2013,7,27,11,2,270385320.0,Événement Temporaire,2013-07-27 11:02:00,2013-07
9479905299,45.74532,4.870483,375, ,2013,7,27,11,2,270385320.0,Événement Temporaire,2013-07-27 11:02:00,2013-07
9479904703,45.74532,4.870483,375, ,2013,7,27,10,59,270385140.0,Événement Temporaire,2013-07-27 10:59:00,2013-07
9479904113,45.74532,4.870483,375, ,2013,7,27,10,53,270384780.0,Événement Temporaire,2013-07-27 10:53:00,2013-07
9479903643,45.74532,4.870483,375, ,2013,7,27,10,45,270384300.0,Événement Temporaire,2013-07-27 10:45:00,2013-07
9479903137,45.74532,4.870483,375,lumiere ,2013,7,27,10,45,270384300.0,Événement Temporaire,2013-07-27 10:45:00,2013-07
9482694132,45.74532,4.870483,375, ,2013,7,27,10,45,270384300.0,Événement Temporaire,2013-07-27 10:45:00,2013-07
9479902351,45.74532,4.870483,375, ,2013,7,27,10,45,270384300.0,Événement Temporaire,2013-07-27 10:45:00,2013-07
9482693016,45.74532,4.870483,375, ,2013,7,27,10,45,270384300.0,Événement Temporaire,2013-07-27 10:45:00,2013-07
9482692510,45.74532,4.870483,375, ,2013,7,27,10,44,270384240.0,Événement Temporaire,2013-07-27 10:44:00,2013-07
9479900665,45.74532,4.870483,375, ,2013,7,27,10,44,270384240.0,Événement Temporaire,2013-07-27 10:44:00,2013-07
9482691276,45.74532,4.870483,375, ,2013,7,27,10,44,270384240.0,Événement Temporaire,2013-07-27 10:44:00,2013-07
9482690802,45.74532,4.870483,375, ,2013,7,27,10,44,270384240.0,Événement Temporaire,2013-07-27 10:44:00,2013-07
9482690356,45.74532,4.870483,375, ,2013,7,27,10,43,270384180.0,Événement Temporaire,2013-07-27 10:43:00,2013-07
9482689972,45.74532,4.870483,375, ,2013,7,27,10,37,270383820.0,Événement Temporaire,2013-07-27 10:37:00,2013-07
9479898145,45.74532,4.870483,375, ,2013,7,27,10,37,270383820.0,Événement Temporaire,2013-07-27 10:37:00,2013-07
9482689000,45.74532,4.870483,375,e old mirror lumiere villa ,2013,7,27,10,36,270383760.0,Événement Temporaire,2013-07-27 10:36:00,2013-07
9479897295,45.74532,4.870483,375, ,2013,7,27,10,36,270383760.0,Événement Temporaire,2013-07-27 10:36:00,2013-07
9479896889,45.74532,4.870483,375, ,2013,7,27,10,36,270383760.0,Événement Temporaire,2013-07-27 10:36:00,2013-07
