id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken,year_month
4170543732,45.765639,4.839766,111,last day light color luz photography photo reflex foto shot lyon sony picture fotografia alpha amateur francia cruzadasgold fetedelumiere davidcordova deividcordova,2009,12,8,15,23,155748180.0,Site d'Intérêt,2009-12-08 15:23:00,2009-12
5051202455,45.765539,4.839692,111, nikon lyon bokeh noirblanc passerelle,2010,10,3,17,33,181589580.0,Site d'Intérêt,2010-10-03 17:33:00,2010-10
5166353271,45.765659,4.839692,111, ,2010,11,2,21,25,184195500.0,Site d'Intérêt,2010-11-02 21:25:00,2010-11
5166352885,45.765659,4.839692,111, ,2010,11,2,21,23,184195380.0,Site d'Intérêt,2010-11-02 21:23:00,2010-11
5166952862,45.765659,4.839692,111, ,2010,11,2,21,23,184195380.0,Site d'Intérêt,2010-11-02 21:23:00,2010-11
5166352219,45.765659,4.839692,111, ,2010,11,2,21,23,184195380.0,Site d'Intérêt,2010-11-02 21:23:00,2010-11
5166952154,45.765659,4.839692,111, ,2010,11,2,21,23,184195380.0,Site d'Intérêt,2010-11-02 21:23:00,2010-11
5166351521,45.765659,4.839692,111, ,2010,11,2,21,20,184195200.0,Site d'Intérêt,2010-11-02 21:20:00,2010-11
5166951520,45.765659,4.839692,111, ,2010,11,2,21,20,184195200.0,Site d'Intérêt,2010-11-02 21:20:00,2010-11
5166951186,45.765659,4.839692,111, ,2010,11,2,21,20,184195200.0,Site d'Intérêt,2010-11-02 21:20:00,2010-11
5166950856,45.765659,4.839692,111, ,2010,11,2,21,19,184195140.0,Site d'Intérêt,2010-11-02 21:19:00,2010-11
5166950504,45.765659,4.839692,111, ,2010,11,2,21,19,184195140.0,Site d'Intérêt,2010-11-02 21:19:00,2010-11
5166950188,45.765659,4.839692,111, ,2010,11,2,21,18,184195080.0,Site d'Intérêt,2010-11-02 21:18:00,2010-11
5166349625,45.765659,4.839692,111, ,2010,11,2,21,18,184195080.0,Site d'Intérêt,2010-11-02 21:18:00,2010-11
5166949570,45.765659,4.839692,111, ,2010,11,2,21,18,184195080.0,Site d'Intérêt,2010-11-02 21:18:00,2010-11
5278054546,45.765575,4.839711,111,schildcl france chardon rhnealpes millery poneyterie,2010,12,18,14,9,188143740.0,Site d'Intérêt,2010-12-18 14:09:00,2010-12
5277443367,45.765575,4.839711,111,schildcl france chardon rhnealpes millery poneyterie,2010,12,18,14,9,188143740.0,Site d'Intérêt,2010-12-18 14:09:00,2010-12
5259036316,45.765575,4.839711,111,eolight france europe lyon footbridge place ftedeslumires rhnealpes quaidurhne passerelleducollge fusgngerbrcke eolight,2010,12,12,23,18,187658280.0,Site d'Intérêt,2010-12-12 23:18:00,2010-12
5258431483,45.765575,4.839711,111,eolight france europe lyon footbridge place ftedeslumires rhnealpes quaidurhne passerelleducollge fusgngerbrcke eolight,2010,12,12,23,20,187658400.0,Site d'Intérêt,2010-12-12 23:20:00,2010-12
5259038018,45.765575,4.839711,111,eolight france europe lyon footbridge place ftedeslumires rhnealpes quaidurhne passerelleducollge fusgngerbrcke eolight,2010,12,12,23,20,187658400.0,Site d'Intérêt,2010-12-12 23:20:00,2010-12
5258428403,45.765575,4.839711,111,eolight france europe lyon footbridge place ftedeslumires rhnealpes quaidurhne passerelleducollge fusgngerbrcke eolight,2010,12,12,23,18,187658280.0,Site d'Intérêt,2010-12-12 23:18:00,2010-12
5259034528,45.765575,4.839711,111,eolight france europe lyon footbridge place ftedeslumires rhnealpes quaidurhne passerelleducollge fusgngerbrcke eolight,2010,12,12,23,17,187658220.0,Site d'Intérêt,2010-12-12 23:17:00,2010-12
5259033656,45.765575,4.839711,111,eolight france europe lyon footbridge place ftedeslumires rhnealpes quaidurhne passerelleducollge fusgngerbrcke eolight,2010,12,12,23,17,187658220.0,Site d'Intérêt,2010-12-12 23:17:00,2010-12
