id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken
4304937824,45.757119,4.826238,81,glise saintgeorges france lyon rhne francia sane basiliquenotredamedefourvire glisesaintgeorges,2010,1,23,12,45,159713100.0,undef,2010-01-23 12:45:00
4739510391,45.757114,4.826255,81,altstadt lyon frankreich europa lyon urlaub stadt rhonealpes,2010,6,4,18,44,171139440.0,undef,2010-06-04 18:44:00
4687674385,45.757119,4.826216,81,sane bridge water ro river puente agua eau lyon rivire pont hdr sane sonyalpha,2010,1,23,6,24,159690240.0,undef,2010-01-23 06:24:00
5457595153,45.757223,4.826216,81,lyon canalslyonfrancebargedrumsararhonelock,2011,2,6,18,15,192478500.0,undef,2011-02-06 18:15:00
5349749446,45.757119,4.826141,81,passerelle ap couturierlyon saone hdrflou cin ,2011,1,12,16,16,190311360.0,undef,2011-01-12 16:16:00
6755423795,45.757148,4.826238,81,lyon footbridge city canon lyon footbridge ville passerelle eos dmkii ef mf isusm,2011,6,4,11,54,202650840.0,undef,2011-06-04 11:54:00
7422533050,45.757195,4.826193,81,lyon france lyon rhonealpes,2012,6,22,17,1,235846860.0,undef,2012-06-22 17:01:00
7329616274,45.757104,4.826259,81, ,2011,10,22,15,43,214760580.0,undef,2011-10-22 15:43:00
7562420600,45.757134,4.826205,81,almost like golden gate bridge san francisco square squareformat hefe iphoneography instagramapp uploadedbyinstagram foursquarevenue f b bb ff,2012,7,13,17,37,237663420.0,undef,2012-07-13 17:37:00
7875708238,45.757134,4.826205,81,upload square squareformat hefe iphoneography instagramapp uploadedbyinstagram foursquarevenue f b bb ff,2012,8,27,23,30,241572600.0,undef,2012-08-27 23:30:00
7874040196,45.757141,4.826163,81,sane vue passerelle st george lyon,2012,8,23,19,29,241212540.0,undef,2012-08-23 19:29:00
8155371810,45.757081,4.826238,81, france frankreich lyon rhne frankrig frankrike saintgeorges fourvire sane rhnealpes quaisdesane collinedefourvire basiliquedefourvire eglisesaintgeorges,2012,9,1,12,2,241963320.0,undef,2012-09-01 12:02:00
8155340553,45.757081,4.826238,81, france frankreich lyon rhne frankrig frankrike saintgeorges sane rhnealpes quaisdesane eglisesaintgeorges,2012,9,1,12,1,241963260.0,undef,2012-09-01 12:01:00
8155369656,45.757081,4.826238,81, france frankreich lyon rhne frankrig frankrike sane rhnealpes quaisdesane,2012,9,1,12,0,241963200.0,undef,2012-09-01 12:00:00
8155338605,45.757081,4.826238,81, france frankreich lyon rhne frankrig frankrike saintgeorges fourvire sane rhnealpes quaisdesane collinedefourvire basiliquedefourvire eglisesaintgeorges,2012,9,1,12,0,241963200.0,undef,2012-09-01 12:00:00
8407170381,45.757119,4.826173,81,passerelle saintgeorges ,2013,1,22,16,41,254335260.0,undef,2013-01-22 16:41:00
8267357164,45.757163,4.826291,81,boug lyon pont boug passerelle sane,2012,12,7,21,58,250379880.0,undef,2012-12-07 21:58:00
8877101001,45.757138,4.826169,81, ,2009,7,23,13,17,143817420.0,undef,2009-07-23 13:17:00
8756171525,45.757111,4.826163,81,lyon quais sane autofocus artofimages photographyforrecreation rememberthatmomentlevel,2013,5,4,16,0,263145600.0,undef,2013-05-04 16:00:00
8940129175,45.757193,4.826173,81,lyon pont bonaparte saint jean lyon pont bonaparte quai vieux cathedrale rhone saone tilsit fulchiron flickrandroidappfilternone,2013,3,18,14,20,259078800.0,undef,2013-03-18 14:20:00
8940060773,45.757104,4.826291,81,lyon pont bonaparte saint place jean lyon pont bonaparte quai cathedrale rhone bellecour saone tilsit fulchiron flickrandroidappfilternone,2013,3,18,14,21,259078860.0,undef,2013-03-18 14:21:00
11842958154,45.757171,4.826227,81,lyon cadenas damour love padlock passerellesaintgeorges,2013,12,29,14,0,283788000.0,undef,2013-12-29 14:00:00
11777220635,45.75713,4.826275,81,lock bridge bridge structure structuresarchitecture lyon rhonealpes france,2013,7,14,15,45,269279100.0,undef,2013-07-14 15:45:00
12954691523,45.757141,4.826163,81,love party blackandwhite cadenas noiretblanc,2014,3,5,16,54,289500840.0,undef,2014-03-05 16:54:00
12954433475,45.757141,4.826163,81,profondeur rampe blackandwhite noiretblanc rampe,2014,3,5,16,57,289501020.0,undef,2014-03-05 16:57:00
13945355335,45.757134,4.826205,81,upload square squareformat iphoneography instagramapp xproii uploadedbyinstagram foursquarevenue f b bb ff,2014,4,20,9,0,293446800.0,undef,2014-04-20 09:00:00
14798300783,45.757066,4.826248,81,lyon lyon,2014,6,22,0,44,298860240.0,undef,2014-06-22 00:44:00
15302234521,45.757171,4.826227,81,lyon france architecture rhne faade immeuble sane rhnealpes lasane quaisdesane,2014,9,14,17,8,306176880.0,undef,2014-09-14 17:08:00
14995654330,45.757122,4.826238,81,atoll bridge france river europe lyon place pont pniche brcke fleuve sane lastkahn,2014,9,7,10,37,305548620.0,undef,2014-09-07 10:37:00
16492605426,45.757141,4.826163,81,sane lyon blackandwhite lyon noiretblanc sane,2015,2,13,10,5,319284300.0,undef,2015-02-13 10:05:00
16472467863,45.757156,4.826173,81,saintgeorges coucher soleil sunset france church canon river lyon rivire berge riverbank glise quai coucherdesoleil saintgeorges sane monbaillu eos,2015,3,31,19,43,323293380.0,undef,2015-03-31 19:43:00
