id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken,year_month
4731779004,45.767666,4.832833,402,p ,2010,6,24,21,27,172877220.0,Événement Temporaire,2010-06-24 21:27:00,2010-06
4731136119,45.767666,4.832833,402,p ,2010,6,24,21,26,172877160.0,Événement Temporaire,2010-06-24 21:26:00,2010-06
4731778610,45.767666,4.832833,402,p ,2010,6,24,21,26,172877160.0,Événement Temporaire,2010-06-24 21:26:00,2010-06
4731778398,45.767666,4.832833,402,p ,2010,6,24,21,26,172877160.0,Événement Temporaire,2010-06-24 21:26:00,2010-06
4731135649,45.767666,4.832833,402,p ,2010,6,24,21,26,172877160.0,Événement Temporaire,2010-06-24 21:26:00,2010-06
4731135445,45.767666,4.832833,402,p ,2010,6,24,21,26,172877160.0,Événement Temporaire,2010-06-24 21:26:00,2010-06
4731777824,45.767666,4.832833,402,p ,2010,6,24,21,25,172877100.0,Événement Temporaire,2010-06-24 21:25:00,2010-06
4731777628,45.767666,4.832833,402,p ,2010,6,24,21,25,172877100.0,Événement Temporaire,2010-06-24 21:25:00,2010-06
4731134895,45.767666,4.832833,402,p ,2010,6,24,21,25,172877100.0,Événement Temporaire,2010-06-24 21:25:00,2010-06
4731777224,45.767666,4.832833,402,p ,2010,6,24,21,25,172877100.0,Événement Temporaire,2010-06-24 21:25:00,2010-06
4731777048,45.767666,4.832833,402,p ,2010,6,24,21,25,172877100.0,Événement Temporaire,2010-06-24 21:25:00,2010-06
4731776840,45.767666,4.832833,402,p ,2010,6,24,21,25,172877100.0,Événement Temporaire,2010-06-24 21:25:00,2010-06
4731134161,45.767666,4.832833,402,p ,2010,6,24,21,24,172877040.0,Événement Temporaire,2010-06-24 21:24:00,2010-06
4731776468,45.767666,4.832833,402,p ,2010,6,24,21,24,172877040.0,Événement Temporaire,2010-06-24 21:24:00,2010-06
4731776276,45.767666,4.832833,402,p ,2010,6,24,21,24,172877040.0,Événement Temporaire,2010-06-24 21:24:00,2010-06
4731776018,45.767666,4.832833,402,p ,2010,6,24,21,24,172877040.0,Événement Temporaire,2010-06-24 21:24:00,2010-06
4731775808,45.767666,4.832833,402,p ,2010,6,24,21,22,172876920.0,Événement Temporaire,2010-06-24 21:22:00,2010-06
4731775622,45.767666,4.832833,402,p ,2010,6,24,21,2,172875720.0,Événement Temporaire,2010-06-24 21:02:00,2010-06
4731773474,45.767666,4.832833,402, ,2010,6,24,19,2,172868520.0,Événement Temporaire,2010-06-24 19:02:00,2010-06
