id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken
4427229757,45.757957,4.834177,56, lyon streetphotography rue gen,2010,2,26,18,21,162670860.0,undef,2010-02-26 18:21:00
4418874313,45.757957,4.834177,56, lyon streetphotography rue gen,2010,2,26,18,23,162670980.0,undef,2010-02-26 18:23:00
4403745288,45.757957,4.834177,56, lyon streetphotography rue gen bellecour cemec thatbloke,2010,2,27,13,1,162738060.0,undef,2010-02-27 13:01:00
4480909801,45.757882,4.83422,56,lyon france voyage trip travel viaje vacation copyright france french europa europe european photographer lyon lion frias frana viagem france francia vacaciones fotografo reservado europeu luizfelipecastro rhonealps luizfelipedasilvadecastro europe gettyimagesfranceq,2010,3,19,14,4,164469840.0,undef,2010-03-19 14:04:00
4769221782,45.758017,4.834218,56,rue rpublique lyon,2010,7,6,9,23,173870580.0,undef,2010-07-06 09:23:00
5023014832,45.757852,4.834215,56,rue rpublique lyon ruedelarpublique,2010,6,27,0,7,173059620.0,undef,2010-06-27 00:07:00
5113528741,45.758077,4.834198,56, lyon police violence bellecour jeunes incident retraites affrontements violence,2009,10,22,17,1,151693260.0,undef,2009-10-22 17:01:00
5095972789,45.757968,4.834196,56,lyon manifestation contre projet reforme retraites lyon manifestation retraites rforme octobre,2010,10,16,16,10,182707800.0,undef,2010-10-16 16:10:00
5086214115,45.757923,4.834209,56,lyon manifestation contre projet rforme retraites lyon manifestation retraites rforme octobre,2010,10,16,16,9,182707740.0,undef,2010-10-16 16:09:00
5064663926,45.757965,4.834224,56,flashback vintage costume lyon couple retro belleepoque,2010,10,9,12,29,182089740.0,undef,2010-10-09 12:29:00
5158479715,45.757882,4.834198,56,lyon manifestation contre reforme retraites street lyon rue manif manifestation retraites rforme novembre,2010,11,6,16,28,184523280.0,undef,2010-11-06 16:28:00
5151211863,45.757886,4.834274,56,lyon manifestation contre rforme retraites rouge lyon manifestation feux retraites rforme novembre,2010,11,6,16,34,184523640.0,undef,2010-11-06 16:34:00
5445737060,45.757874,4.83425,56, city france girl car rain umbrella town back lyon femme pluie voiture do passage fille ville parapluie bellecour piton,2009,10,22,17,34,151695240.0,undef,2009-10-22 17:34:00
5557918003,45.75793,4.834222,56,lyon striker protest french pension reform france europe lyon protest strike citycenter fr citycentre centreville fra manifestation grve retraite placebellecour rhnealps civilconflict pensionreform coeurdelaville frcentreville frcoeurdelaville frgrve frmanifestation frretraite frrformeretraite rformeretraite,2010,10,19,14,29,182960940.0,undef,2010-10-19 14:29:00
5543721296,45.758052,4.8342,56,lyon striker protest french pension reform france europe lyon protest strike citycenter fr citycentre centreville fra manifestation grve retraite placebellecour rhnealps civilconflict pensionreform coeurdelaville frcentreville frcoeurdelaville frgrve frmanifestation frretraite frrformeretraite rformeretraite,2010,10,19,14,1,182959260.0,undef,2010-10-19 14:01:00
5773326665,45.757969,4.834194,56, france lyon,2011,5,27,19,24,201986640.0,undef,2011-05-27 19:24:00
5687301027,45.75789,4.834209,56,mtro perspective lumiere canoneos tamron f vc hostjeanfrancois,2011,4,24,15,7,199120020.0,undef,2011-04-24 15:07:00
