id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken,year_month
20938869242,45.767111,4.833179,343, ,2015,8,27,14,31,336148260.0,Événement Temporaire,2015-08-27 14:31:00,2015-08
20922213776,45.767111,4.833179,343, ,2015,8,27,16,20,336154800.0,Événement Temporaire,2015-08-27 16:20:00,2015-08
20760489168,45.767111,4.833179,343, ,2015,8,27,16,13,336154380.0,Événement Temporaire,2015-08-27 16:13:00,2015-08
20760368440,45.767111,4.833179,343, ,2015,8,27,16,7,336154020.0,Événement Temporaire,2015-08-27 16:07:00,2015-08
20922169876,45.767111,4.833179,343, ,2015,8,27,16,4,336153840.0,Événement Temporaire,2015-08-27 16:04:00,2015-08
20760335440,45.767111,4.833179,343, ,2015,8,27,16,3,336153780.0,Événement Temporaire,2015-08-27 16:03:00,2015-08
20760322190,45.767111,4.833179,343, ,2015,8,27,16,2,336153720.0,Événement Temporaire,2015-08-27 16:02:00,2015-08
20327343203,45.767111,4.833179,343, ,2015,8,27,15,58,336153480.0,Événement Temporaire,2015-08-27 15:58:00,2015-08
20327323593,45.767111,4.833179,343, ,2015,8,27,14,51,336149460.0,Événement Temporaire,2015-08-27 14:51:00,2015-08
20325762434,45.767111,4.833179,343, ,2015,8,27,14,49,336149340.0,Événement Temporaire,2015-08-27 14:49:00,2015-08
20938571352,45.767111,4.833179,343, ,2015,8,27,14,48,336149280.0,Événement Temporaire,2015-08-27 14:48:00,2015-08
20948335055,45.767111,4.833179,343, ,2015,8,27,14,37,336148620.0,Événement Temporaire,2015-08-27 14:37:00,2015-08
20938552702,45.767111,4.833179,343, ,2015,8,27,14,36,336148560.0,Événement Temporaire,2015-08-27 14:36:00,2015-08
20325701194,45.767111,4.833179,343, ,2015,8,27,14,29,336148140.0,Événement Temporaire,2015-08-27 14:29:00,2015-08
20761516399,45.767111,4.833179,343, ,2015,8,27,14,27,336148020.0,Événement Temporaire,2015-08-27 14:27:00,2015-08
20948272215,45.767111,4.833179,343, ,2015,8,27,14,26,336147960.0,Événement Temporaire,2015-08-27 14:26:00,2015-08
20325669544,45.767111,4.833179,343, ,2015,8,27,14,24,336147840.0,Événement Temporaire,2015-08-27 14:24:00,2015-08
20325658614,45.767111,4.833179,343, ,2015,8,27,14,23,336147780.0,Événement Temporaire,2015-08-27 14:23:00,2015-08
20760271308,45.767111,4.833179,343, ,2015,8,27,14,23,336147780.0,Événement Temporaire,2015-08-27 14:23:00,2015-08
20938449942,45.767111,4.833179,343, ,2015,8,27,14,22,336147720.0,Événement Temporaire,2015-08-27 14:22:00,2015-08
20938438382,45.767111,4.833179,343, ,2015,8,27,14,18,336147480.0,Événement Temporaire,2015-08-27 14:18:00,2015-08
20761432459,45.767111,4.833179,343, ,2015,8,27,14,17,336147420.0,Événement Temporaire,2015-08-27 14:17:00,2015-08
20327153253,45.767111,4.833179,343, ,2015,8,27,14,16,336147360.0,Événement Temporaire,2015-08-27 14:16:00,2015-08
20955578881,45.767111,4.833179,343, ,2015,8,27,14,14,336147240.0,Événement Temporaire,2015-08-27 14:14:00,2015-08
20955560121,45.767111,4.833179,343, ,2015,8,27,14,14,336147240.0,Événement Temporaire,2015-08-27 14:14:00,2015-08
20955548331,45.767111,4.833179,343, ,2015,8,27,14,13,336147180.0,Événement Temporaire,2015-08-27 14:13:00,2015-08
20955534341,45.767111,4.833179,343, ,2015,8,27,14,11,336147060.0,Événement Temporaire,2015-08-27 14:11:00,2015-08
20327084013,45.767111,4.833179,343, ,2015,8,27,14,11,336147060.0,Événement Temporaire,2015-08-27 14:11:00,2015-08
20948111995,45.767111,4.833179,343, ,2015,8,27,14,10,336147000.0,Événement Temporaire,2015-08-27 14:10:00,2015-08
20760140098,45.767111,4.833179,343, ,2015,8,27,14,7,336146820.0,Événement Temporaire,2015-08-27 14:07:00,2015-08
20948092075,45.767111,4.833179,343, ,2015,8,27,14,6,336146760.0,Événement Temporaire,2015-08-27 14:06:00,2015-08
20325492614,45.767111,4.833179,343, ,2015,8,27,14,4,336146640.0,Événement Temporaire,2015-08-27 14:04:00,2015-08
20760106008,45.767111,4.833179,343, ,2015,8,27,14,2,336146520.0,Événement Temporaire,2015-08-27 14:02:00,2015-08
20955463671,45.767111,4.833179,343, ,2015,8,27,14,2,336146520.0,Événement Temporaire,2015-08-27 14:02:00,2015-08
20760084858,45.767111,4.833179,343, ,2015,8,27,13,59,336146340.0,Événement Temporaire,2015-08-27 13:59:00,2015-08
20938262682,45.767111,4.833179,343,lyon mba jan brueghel oude hendrick van balen allegorie van aarde detail ,2015,8,27,13,57,336146220.0,Événement Temporaire,2015-08-27 13:57:00,2015-08
20326984163,45.767111,4.833179,343,lyon mba gerrit berckheyde grote markt haarlem ,2015,8,27,13,56,336146160.0,Événement Temporaire,2015-08-27 13:56:00,2015-08
21357333816,45.767111,4.833213,343,img hdr ,2015,8,6,16,53,334342380.0,Événement Temporaire,2015-08-06 16:53:00,2015-08
21357332736,45.767102,4.83323,343,img hdr ,2015,8,6,16,54,334342440.0,Événement Temporaire,2015-08-06 16:54:00,2015-08
