id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken
4244798045,45.771111,4.831667,55,vin cho hot wine wine lyon vin,2010,1,4,16,42,158085720.0,undef,2010-01-04 16:42:00
4245571846,45.771111,4.831667,55,beatles urban art lyon graph beatles,2010,1,4,16,41,158085660.0,undef,2010-01-04 16:41:00
4231552890,45.771167,4.8315,55,pochoir pentes ,2009,12,7,13,8,155653680.0,undef,2009-12-07 13:08:00
4178627323,45.770748,4.831559,55,graffiti anti touristes croix rousse lyon france tourism graffiti frankreich lyon tag tourist francia rousse tourisme croix turista pochoir touriste,2009,12,12,18,39,156105540.0,undef,2009-12-12 18:39:00
4461041642,45.770993,4.831509,55,montee grande cote grande lyon nuit lumieres montee fete cote,2009,12,5,18,28,155500080.0,undef,2009-12-05 18:28:00
4428379920,45.77107,4.831645,55,souliers lyon chaussures cuir cremaillere,2010,2,26,14,0,162655200.0,undef,2010-02-26 14:00:00
4427597057,45.77107,4.831645,55,matbrunch jaune lyon brunch fromage assiette jambon oeuf cremaillere,2010,2,26,12,19,162649140.0,undef,2010-02-26 12:19:00
4427589953,45.77107,4.831645,55,hygine dentaire lyon dent flou vitre cremaillere brosse brossage,2010,2,26,13,55,162654900.0,undef,2010-02-26 13:55:00
4486745796,45.770844,4.831581,55, street art lyon xrousse,2010,3,20,15,28,164561280.0,undef,2010-03-20 15:28:00
5102191453,45.771096,4.831666,55, streetart nikon expressionlibre xrousse,2010,9,15,11,31,180012660.0,undef,2010-09-15 11:31:00
5042860004,45.771077,4.8315,55,pasted paper lyon france streetart france collage wall paper europe lyon wheatpaste pasted mur croixrousse pastedup wheatpaper,2010,9,12,12,38,179757480.0,undef,2010-09-12 12:38:00
5221459755,45.770897,4.831572,55,dexter time square squareformat iphoneography instagramapp uploadedbyinstagram,2010,11,30,22,31,186618660.0,undef,2010-11-30 22:31:00
4152268805,45.771167,4.8315,55,pentes lyon rousse croix pentes lumieres,2009,11,30,17,18,155063880.0,undef,2009-11-30 17:18:00
5477208727,45.771166,4.8315,55, ,2010,11,13,23,19,185152740.0,undef,2010-11-13 23:19:00
5391551962,45.770898,4.831693,55,pasted paper thtf lyon france streetart france pasteup collage wall paper europe lyon wheatpaste pasted mur croixrousse thtf wheatpaper,2010,12,24,13,33,188659980.0,undef,2010-12-24 13:33:00
5375075970,45.771145,4.831468,55,jca xrousse seul lyon croixrousse,2010,12,4,11,39,186925140.0,undef,2010-12-04 11:39:00
5329910701,45.770897,4.831572,55,hard time square squareformat iphoneography instagramapp uploadedbyinstagram foursquarevenue,2011,1,6,16,42,189794520.0,undef,2011-01-06 16:42:00
5519471407,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,14,2,14,185163240.0,undef,2010-11-14 02:14:00
5519469521,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,14,2,14,185163240.0,undef,2010-11-14 02:14:00
5520055618,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,14,2,8,185162880.0,undef,2010-11-14 02:08:00
5519464075,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,14,2,8,185162880.0,undef,2010-11-14 02:08:00
5519462079,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,59,185155140.0,undef,2010-11-13 23:59:00
5519460479,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique guitare whoareyoulutralutra,2010,11,13,23,57,185155020.0,undef,2010-11-13 23:57:00
5520048098,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,57,185155020.0,undef,2010-11-13 23:57:00
5519456527,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,52,185154720.0,undef,2010-11-13 23:52:00
5519454469,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,52,185154720.0,undef,2010-11-13 23:52:00
5520041766,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,52,185154720.0,undef,2010-11-13 23:52:00
5520039422,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,51,185154660.0,undef,2010-11-13 23:51:00
5519448263,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,51,185154660.0,undef,2010-11-13 23:51:00
5520036272,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,50,185154600.0,undef,2010-11-13 23:50:00
5519444661,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,48,185154480.0,undef,2010-11-13 23:48:00
5520032218,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,45,185154300.0,undef,2010-11-13 23:45:00
5519440537,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,43,185154180.0,undef,2010-11-13 23:43:00
5520029102,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,43,185154180.0,undef,2010-11-13 23:43:00
5519436985,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,42,185154120.0,undef,2010-11-13 23:42:00
5519434557,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,40,185154000.0,undef,2010-11-13 23:40:00
5519432005,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,40,185154000.0,undef,2010-11-13 23:40:00
5519430071,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,37,185153820.0,undef,2010-11-13 23:37:00
5519427815,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,32,185153520.0,undef,2010-11-13 23:32:00
5519425901,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,32,185153520.0,undef,2010-11-13 23:32:00
5519423233,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,29,185153340.0,undef,2010-11-13 23:29:00
5519421337,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,19,185152740.0,undef,2010-11-13 23:19:00
5519419655,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,18,185152680.0,undef,2010-11-13 23:18:00
5520008170,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,18,185152680.0,undef,2010-11-13 23:18:00
5519416735,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,18,185152680.0,undef,2010-11-13 23:18:00
5519414925,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,17,185152620.0,undef,2010-11-13 23:17:00
5520002406,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,17,185152620.0,undef,2010-11-13 23:17:00
5519406693,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,11,185152260.0,undef,2010-11-13 23:11:00
5519994764,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,9,185152140.0,undef,2010-11-13 23:09:00
5519987678,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,1,185151660.0,undef,2010-11-13 23:01:00
5519985024,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,0,185151600.0,undef,2010-11-13 23:00:00
5519407843,45.77107,4.831645,55,whoareyoulutralutra concert lyon musique whoareyoulutralutra,2010,11,13,23,12,185152320.0,undef,2010-11-13 23:12:00
5840261002,45.771,4.831666,55, ,2011,6,11,12,38,203258280.0,undef,2011-06-11 12:38:00
5839710741,45.771,4.831666,55, ,2011,6,11,12,37,203258220.0,undef,2011-06-11 12:37:00
6267126831,45.771036,4.8315,55,pasted paper suicide lyon france streetart france pasteup collage paper europe lyon wheatpaste suicide pasted croixrousse wheatpaper,2011,9,14,17,11,211482660.0,undef,2011-09-14 17:11:00
6200815183,45.771036,4.831607,55,gagne vie square lyon tag squareformat vie croixrousse borisvian iphoneography instagramapp uploadedbyinstagram foursquarevenue f eb e,2011,10,1,21,5,212965500.0,undef,2011-10-01 21:05:00
6767508991,45.771167,4.831516,55,fte lumires light lyon celebration lumieres ftedeslumires montedelagrandecte,2011,12,8,21,13,218841180.0,undef,2011-12-08 21:13:00
6616480643,45.771332,4.831506,55,hipster get dressed mamiya film shop zeiss diy kodak hipster damien jena trendy processing cloth portra mohamed internal mm caron simma frippery biometar fabricedrevon,2012,1,2,0,40,220927200.0,undef,2012-01-02 00:40:00
7030468305,45.770853,4.831661,55,pasted paper lyon france streetart france pasteup art collage wall paper europe lyon wheatpaste pasted mur tarte croixrousse sarko plumer wheatpaper,2012,3,7,16,48,226601280.0,undef,2012-03-07 16:48:00
