id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type
5477145580,45.758333,4.832,158, france lyon bellecour,2011,2,25,3,56,-1.2248734362090192,undef
5595354697,45.758103,4.83201,158,porsche carrera horse black france car switzerland photo hp nikon shoot noir power flat ferrari german porsche af gt nikkor lamborghini nero f supercar ch deutsch carrera mm noire mm mm afd hypercar worldcars,2011,4,2,17,18,-1.1889649359127816,undef
6662323283,45.758286,4.831988,158,place bellecour floue lyon lumieres fete,2011,12,8,21,45,-0.9432172880987806,undef
6662330039,45.758286,4.831988,158,lumires sallument lyon lumieres fete,2011,12,10,17,8,-0.9414417129635064,undef
6662328723,45.758286,4.831988,158,jour couche lyon lumieres fete,2011,12,10,16,14,-0.9414785477915144,undef
6662327683,45.758286,4.831988,158,ballons lune lyon lumieres fete,2011,12,8,21,56,-0.94320978470789,undef
6662326335,45.758286,4.831988,158,travers lcran lyon lumieres fete,2011,12,8,21,49,-0.9432145595930022,undef
6662324571,45.758286,4.831988,158,place bellecour lyon lumieres fete,2011,12,8,21,45,-0.9432172880987806,undef
6662313933,45.758286,4.831988,158,pompier bellecour lyon lumieres fete,2011,12,8,19,39,-0.9433032360307992,undef
6501374753,45.758159,4.831988,158,lyon ftes lumires ballons vent orange rose jaune rouge place lyon lumire couleurs violet vert bleu fte ballons bellecour,2011,12,11,18,54,-0.9403871454801664,undef
6501368417,45.758159,4.831988,158,lyon ftes lumires roue lyon lyon lumire fte ville roue,2011,12,11,18,52,-0.9403885097330557,undef
6501359333,45.758159,4.831988,158,lyon ftes lumires cathdrale fourvire marie lyon fte lumires basilique fourvire vierge,2011,12,11,18,42,-0.9403953309975014,undef
6501303593,45.758159,4.831988,158,lyon place bellecour ftes lumires dcembre orange rose statue marie jaune rouge cheval place lyon lumire couleurs illumination violet vert bleu fte ballons basilique louisxiv bellecour ftedeslumires fourvire vierge viergemarie,2011,12,11,17,12,-0.9404567223775148,undef
6501293113,45.758159,4.831988,158,lyon ftes lumires place bellecour orange rose jaune rouge place lyon lumire couleurs violet vert bleu fte ballons bellecour,2011,12,11,15,6,-0.9405426703095334,undef
6501286135,45.758159,4.831988,158,lyon ftes lumires place bellecour orange rose jaune rouge place lyon lumire couleurs violet vert bleu fte ballons bellecour,2011,12,11,15,8,-0.9405413060566442,undef
