id,lat,long,cluster_DBSCAN,text_clean,date_taken_year,date_taken_month,date_taken_day,date_taken_hour,date_taken_minute,temps_diff,Type,date_taken,year_month
48590609256,45.758083,4.831355,370,lyon auvergnerhnealpes france lyon oldcity unescoworldheritagesite vieuxlyon,2015,9,20,10,23,338206980.0,Événement Temporaire,2015-09-20 10:23:00,2015-09
48590608331,45.758083,4.831355,370,lyon auvergnerhnealpes cathedral cathdrale france lyon oldcity saintjeanbaptiste unescoworldheritagesite vieuxlyon,2015,9,20,9,15,338202900.0,Événement Temporaire,2015-09-20 09:15:00,2015-09
48590752262,45.758083,4.831355,370,lyon auvergnerhnealpes france lyon oldcity unescoworldheritagesite vieuxlyon,2015,9,20,9,2,338202120.0,Événement Temporaire,2015-09-20 09:02:00,2015-09
48590606666,45.758083,4.831355,370,lyon auvergnerhnealpes france lyon oldcity unescoworldheritagesite vieuxlyon,2015,9,20,9,11,338202660.0,Événement Temporaire,2015-09-20 09:11:00,2015-09
48589709842,45.758083,4.831355,370,lyon auvergnerhnealpes cathedral cathdrale france lyon saintjeanbaptiste unescoworldheritagesite oldcity vieuxlyon,2015,9,20,9,18,338203080.0,Événement Temporaire,2015-09-20 09:18:00,2015-09
48589711917,45.758083,4.831355,370,lyon auvergnerhnealpes cathedral cathdrale france lyon saintjeanbaptiste unescoworldheritagesite oldcity vieuxlyon,2015,9,20,9,25,338203500.0,Événement Temporaire,2015-09-20 09:25:00,2015-09
48589573061,45.758083,4.831355,370,lyon auvergnerhnealpes cathedral cathdrale france lyon saintjeanbaptiste unescoworldheritagesite oldcity vieuxlyon,2015,9,20,9,21,338203260.0,Événement Temporaire,2015-09-20 09:21:00,2015-09
48589710897,45.758083,4.831355,370,lyon auvergnerhnealpes cathedral cathdrale france lyon saintjeanbaptiste unescoworldheritagesite oldcity vieuxlyon,2015,9,20,9,22,338203320.0,Événement Temporaire,2015-09-20 09:22:00,2015-09
48589571911,45.758083,4.831355,370,lyon auvergnerhnealpes cathedral cathdrale france lyon saintjeanbaptiste unescoworldheritagesite oldcity vieuxlyon,2015,9,20,9,18,338203080.0,Événement Temporaire,2015-09-20 09:18:00,2015-09
48589570756,45.758083,4.831355,370,lyon auvergnerhnealpes cathedral cathdrale france lyon saintjeanbaptiste unescoworldheritagesite oldcity vieuxlyon,2015,9,20,9,18,338203080.0,Événement Temporaire,2015-09-20 09:18:00,2015-09
48589569696,45.758083,4.831355,370,lyon auvergnerhnealpes cathedral cathdrale france lyon saintjeanbaptiste unescoworldheritagesite oldcity vieuxlyon,2015,9,20,9,17,338203020.0,Événement Temporaire,2015-09-20 09:17:00,2015-09
48969005397,45.758083,4.831355,370,lyon auvergnerhnealpes cathedral cathdrale flickrsyncpermpublic france lyon oldcity saintjeanbaptiste unescoworldheritagesite vieuxlyon,2015,9,20,9,15,338202900.0,Événement Temporaire,2015-09-20 09:15:00,2015-09
48968281598,45.758083,4.831355,370,lyon auvergnerhnealpes flickrsyncpermpublic france lyon placebellecour unescoworldheritagesite,2015,9,20,10,8,338206080.0,Événement Temporaire,2015-09-20 10:08:00,2015-09
48969002547,45.758083,4.831355,370,lyon auvergnerhnealpes flickrsyncpermpublic france lyon unescoworldheritagesite,2015,9,20,9,15,338202900.0,Événement Temporaire,2015-09-20 09:15:00,2015-09
48969001822,45.758083,4.831355,370,lyon auvergnerhnealpes flickrsyncpermpublic france lyon unescoworldheritagesite,2015,9,20,9,4,338202240.0,Événement Temporaire,2015-09-20 09:04:00,2015-09
48968821141,45.758083,4.831355,370,lyon auvergnerhnealpes flickrsyncpermpublic france lyon unescoworldheritagesite,2015,9,20,9,2,338202120.0,Événement Temporaire,2015-09-20 09:02:00,2015-09
